country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,312522,16487.5,0.0,0.0,5331452.0,2021-11-25T00:00:00
UK,North East,468456,17474.7,0.0,0.0,0.0,2021-11-25T00:00:00
UK,Wales,504328,15911.5,0.0,0.0,6797082.0,2021-11-25T00:00:00
UK,Scotland,720927,13189.3,0.0,0.0,12276077.0,2021-11-25T00:00:00
UK,South West,730174,12902.6,0.0,0.0,0.0,2021-11-25T00:00:00
UK,East Midlands,761862,15658.2,0.0,0.0,0.0,2021-11-25T00:00:00
UK,East of England,869175,13864.3,0.0,0.0,0.0,2021-11-25T00:00:00
UK,Yorkshire and The Humber,912194,16506.3,0.0,0.0,0.0,2021-11-25T00:00:00
UK,West Midlands,930411,15605.9,0.0,0.0,0.0,2021-11-25T00:00:00
UK,South East,1260523,13675.7,0.0,0.0,0.0,2021-11-25T00:00:00
UK,London,1281960,14240.1,0.0,0.0,0.0,2021-11-25T00:00:00
UK,North West,1294943,17576.5,0.0,0.0,0.0,2021-11-25T00:00:00
