country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,631240,33301.9,0.0,0.0,8285486.0,2022-03-02T00:00:00
UK,Wales,818421,25821.1,0.0,0.0,8441807.0,2022-03-02T00:00:00
UK,North East,836033,31186.4,0.0,0.0,20085112.0,2022-03-02T00:00:00
UK,East Midlands,1386047,28486.8,0.0,0.0,39169939.0,2022-03-02T00:00:00
UK,South West,1415143,25006.3,0.0,0.0,53078821.0,2022-03-02T00:00:00
UK,Scotland,1492259,27300.8,0.0,0.0,15646133.0,2022-03-02T00:00:00
UK,Yorkshire and The Humber,1599600,28945.0,0.0,0.0,40420059.0,2022-03-02T00:00:00
UK,West Midlands,1685808,28276.2,0.0,0.0,47132146.0,2022-03-02T00:00:00
UK,East of England,1725434,27522.6,0.0,0.0,58944385.0,2022-03-02T00:00:00
UK,North West,2288714,31065.2,0.0,0.0,57468412.0,2022-03-02T00:00:00
UK,South East,2533463,27486.1,0.0,0.0,88027426.0,2022-03-02T00:00:00
UK,London,2576157,28616.1,0.0,0.0,68877033.0,2022-03-02T00:00:00
