country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,681212,35938.2,0.0,0.0,8658897.0,2022-03-26T00:00:00
UK,Wales,858910,27098.5,0.0,0.0,8637323.0,2022-03-26T00:00:00
UK,North East,888064,33127.3,0.0,0.0,20759447.0,2022-03-26T00:00:00
UK,East Midlands,1498727,30802.6,0.0,0.0,40555985.0,2022-03-26T00:00:00
UK,South West,1619428,28616.1,0.0,0.0,55321302.0,2022-03-26T00:00:00
UK,Yorkshire and The Humber,1707624,30899.7,0.0,0.0,41774846.0,2022-03-26T00:00:00
UK,Scotland,1762414,32243.2,0.0,0.0,16132722.0,2022-03-26T00:00:00
UK,West Midlands,1804956,30274.7,0.0,0.0,48730503.0,2022-03-26T00:00:00
UK,East of England,1910370,30472.5,0.0,0.0,61152874.0,2022-03-26T00:00:00
UK,North West,2442415,33151.4,0.0,0.0,59377959.0,2022-03-26T00:00:00
UK,London,2757300,30628.2,0.0,0.0,71140634.0,2022-03-26T00:00:00
UK,South East,2820177,30596.7,0.0,0.0,91491225.0,2022-03-26T00:00:00
