country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,681209,35938.0,0.0,0.0,8658897.0,2022-03-26T00:00:00
UK,Wales,858910,27098.5,0.0,0.0,8637323.0,2022-03-26T00:00:00
UK,North East,888066,33127.4,0.0,0.0,20759447.0,2022-03-26T00:00:00
UK,East Midlands,1498745,30803.0,0.0,0.0,40555985.0,2022-03-26T00:00:00
UK,South West,1619429,28616.2,0.0,0.0,55321302.0,2022-03-26T00:00:00
UK,Yorkshire and The Humber,1707720,30901.4,0.0,0.0,41774846.0,2022-03-26T00:00:00
UK,Scotland,1762418,32243.3,0.0,0.0,16132722.0,2022-03-26T00:00:00
UK,West Midlands,1804957,30274.7,0.0,0.0,48730503.0,2022-03-26T00:00:00
UK,East of England,1910391,30472.8,0.0,0.0,61152874.0,2022-03-26T00:00:00
UK,North West,2442428,33151.6,0.0,0.0,59377959.0,2022-03-26T00:00:00
UK,London,2757340,30628.6,0.0,0.0,71140634.0,2022-03-26T00:00:00
UK,South East,2820236,30597.3,0.0,0.0,91491225.0,2022-03-26T00:00:00
