country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,620149,32716.7,0.0,0.0,8201049.0,2022-02-25T00:00:00
UK,Wales,814295,25690.9,0.0,0.0,8402692.0,2022-02-25T00:00:00
UK,North East,831284,31009.2,0.0,0.0,19955724.0,2022-02-25T00:00:00
UK,East Midlands,1375280,28265.5,0.0,0.0,38901991.0,2022-02-25T00:00:00
UK,South West,1396452,24676.0,0.0,0.0,52671022.0,2022-02-25T00:00:00
UK,Scotland,1452321,26570.1,0.0,0.0,15552333.0,2022-02-25T00:00:00
UK,Yorkshire and The Humber,1589601,28764.0,0.0,0.0,40160805.0,2022-02-25T00:00:00
UK,West Midlands,1674521,28086.9,0.0,0.0,46812886.0,2022-02-25T00:00:00
UK,East of England,1707655,27239.0,0.0,0.0,58531434.0,2022-02-25T00:00:00
UK,North West,2275336,30883.6,0.0,0.0,57064651.0,2022-02-25T00:00:00
UK,South East,2504783,27174.9,0.0,0.0,87375166.0,2022-02-25T00:00:00
UK,London,2555240,28383.7,0.0,0.0,68409814.0,2022-02-25T00:00:00
