country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,649332,34256.3,0.0,0.0,8421168.0,2022-03-10T00:00:00
UK,Wales,828006,26123.5,0.0,0.0,8507057.0,2022-03-10T00:00:00
UK,North East,846553,31578.8,0.0,0.0,20299114.0,2022-03-10T00:00:00
UK,East Midlands,1413282,29046.5,0.0,0.0,39617691.0,2022-03-10T00:00:00
UK,South West,1462096,25836.0,0.0,0.0,53785177.0,2022-03-10T00:00:00
UK,Scotland,1580585,28916.7,0.0,0.0,15820440.0,2022-03-10T00:00:00
UK,Yorkshire and The Humber,1623301,29373.8,0.0,0.0,40860100.0,2022-03-10T00:00:00
UK,West Midlands,1711933,28714.4,0.0,0.0,47647618.0,2022-03-10T00:00:00
UK,East of England,1772529,28273.8,0.0,0.0,59649190.0,2022-03-10T00:00:00
UK,North West,2323920,31543.0,0.0,0.0,58100518.0,2022-03-10T00:00:00
UK,South East,2606215,28275.4,0.0,0.0,89147324.0,2022-03-10T00:00:00
UK,London,2624269,29150.5,0.0,0.0,69659015.0,2022-03-10T00:00:00
