country,nuts_2,cases,deaths,datetime
PL,małopolskie,1121,37,2020-05-16T00:00:00
PL,łódzkie,1227,47,2020-05-16T00:00:00
PL,warmińsko-mazurskie,170,1,2020-05-16T00:00:00
PL,wielkopolskie,1757,136,2020-05-16T00:00:00
PL,dolnośląskie,2151,89,2020-05-16T00:00:00
PL,mazowieckie,2930,230,2020-05-16T00:00:00
PL,świętokrzyskie,341,17,2020-05-16T00:00:00
PL,podkarpackie,374,31,2020-05-16T00:00:00
PL,podlaskie,387,8,2020-05-16T00:00:00
PL,lubelskie,401,14,2020-05-16T00:00:00
PL,zachodniopomorskie,492,18,2020-05-16T00:00:00
PL,pomorskie,494,28,2020-05-16T00:00:00
PL,śląskie,5132,175,2020-05-16T00:00:00
PL,opolskie,533,39,2020-05-16T00:00:00
PL,kujawsko-pomorskie,582,42,2020-05-16T00:00:00
PL,lubuskie,92,0,2020-05-16T00:00:00
