country,nuts_2,cases,deaths,datetime
PL,małopolskie,1170,40,2020-05-23T00:00:00
PL,łódzkie,1316,58,2020-05-23T00:00:00
PL,warmińsko-mazurskie,175,1,2020-05-23T00:00:00
PL,wielkopolskie,1953,145,2020-05-23T00:00:00
PL,dolnośląskie,2378,96,2020-05-23T00:00:00
PL,mazowieckie,3157,247,2020-05-23T00:00:00
PL,świętokrzyskie,374,20,2020-05-23T00:00:00
PL,podkarpackie,376,35,2020-05-23T00:00:00
PL,podlaskie,412,9,2020-05-23T00:00:00
PL,lubelskie,421,15,2020-05-23T00:00:00
PL,zachodniopomorskie,521,19,2020-05-23T00:00:00
PL,pomorskie,525,29,2020-05-23T00:00:00
PL,opolskie,590,44,2020-05-23T00:00:00
PL,kujawsko-pomorskie,591,45,2020-05-23T00:00:00
PL,śląskie,6780,187,2020-05-23T00:00:00
PL,lubuskie,99,0,2020-05-23T00:00:00
