country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,6932.0,31.0,,3.0,2.0,2022-01-02
CH,Schaffhausen,SH,11097.0,102.0,,14.0,2.0,2022-01-02
CH,Jura,JU,13733.0,163.0,,38.0,2.0,2022-01-02
CH,Zug,ZG,17802.0,150.0,,13.0,5.0,2022-01-02
CH,Basel-Stadt,BS,26386.0,250.0,,53.0,16.0,2022-01-02
CH,Neuchâtel,NE,28567.0,429.0,,54.0,5.0,2022-01-02
CH,Schwyz,SZ,29395.0,329.0,,,,2022-01-02
CH,Grisons,GR,32205.0,232.0,,26.0,9.0,2022-01-02
CH,Basel-Landschaft,BL,39696.0,262.0,,54.0,6.0,2022-01-02
CH,Thurgau,TG,47517.0,569.0,,36.0,17.0,2022-01-02
CH,Ticino,TI,55189.0,1048.0,,122.0,16.0,2022-01-02
CH,Fribourg,FR,56086.0,528.0,,25.0,10.0,2022-01-02
CH,Lucerne,LU,61869.0,,,,,2022-01-02
CH,Valais,VS,65393.0,733.0,,77.0,10.0,2022-01-02
CH,St. Gallen,SG,92031.0,806.0,,55.0,15.0,2022-01-02
CH,Aargau,AG,94111.0,860.0,,,,2022-01-02
CH,Geneva,GE,96901.0,839.0,,307.0,19.0,2022-01-02
CH,Berne,BE,137548.0,1376.0,,,,2022-01-02
CH,Vaud,VD,146005.0,,,226.0,42.0,2022-01-02
CH,Zürich,ZH,220197.0,1631.0,,128.0,50.0,2022-01-02
CH,,,1340179.0,12367.0,731348.0,1595.0,316.0,2022-01-02
CH,Appenzell Innerrhoden,AI,,,,,,2022-01-02
CH,Appenzell Ausserrhoden,AR,,,,,,2022-01-02
CH,Glarus,GL,,,,,,2022-01-02
CH,Obwalden,OW,,,,,,2022-01-02
CH,Solothurn,SO,,,,,,2022-01-02
CH,Uri,UR,,,,,,2022-01-02
