country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,2148.0,19.0,,,,2021-11-16
CH,Nidwalden,NW,4304.0,27.0,,2.0,3.0,2021-11-16
CH,Obwalden,OW,4324.0,52.0,,4.0,,2021-11-16
CH,Uri,UR,4459.0,54.0,,1.0,,2021-11-16
CH,Glarus,GL,4561.0,94.0,,8.0,,2021-11-16
CH,Schaffhausen,SH,7036.0,91.0,,6.0,3.0,2021-11-16
CH,Jura,JU,8580.0,107.0,,5.0,0.0,2021-11-16
CH,Zug,ZG,11797.0,135.0,,10.0,3.0,2021-11-16
CH,Basel-Stadt,BS,17747.0,223.0,,43.0,5.0,2021-11-16
CH,Schwyz,SZ,18733.0,266.0,,,,2021-11-16
CH,Grisons,GR,19559.0,205.0,,26.0,6.0,2021-11-16
CH,Neuchâtel,NE,20909.0,413.0,,11.0,3.0,2021-11-16
CH,Solothurn,SO,24739.0,285.0,,12.0,4.0,2021-11-16
CH,Basel-Landschaft,BL,25636.0,235.0,,31.0,3.0,2021-11-16
CH,Thurgau,TG,29471.0,508.0,,26.0,3.0,2021-11-16
CH,Ticino,TI,37325.0,1008.0,,21.0,5.0,2021-11-16
CH,Fribourg,FR,39029.0,508.0,,21.0,4.0,2021-11-16
CH,Lucerne,LU,41444.0,,,46.0,,2021-11-16
CH,Valais,VS,45198.0,685.0,,24.0,5.0,2021-11-16
CH,St. Gallen,SG,63579.0,756.0,,43.0,5.0,2021-11-16
CH,Aargau,AG,64951.0,749.0,,50.0,7.0,2021-11-16
CH,Geneva,GE,69959.0,759.0,,25.0,7.0,2021-11-16
CH,Berne,BE,90677.0,1194.0,,85.0,13.0,2021-11-16
CH,Zürich,ZH,152759.0,1515.0,,73.0,28.0,2021-11-16
CH,,,912136.0,11328.0,643899.0,640.0,139.0,2021-11-16
CH,Appenzell Ausserrhoden,AR,,,,,,2021-11-16
CH,Vaud,VD,,,,,,2021-11-16
