country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1744.0,17.0,,,,2021-10-07
CH,Nidwalden,NW,3313.0,23.0,,2.0,2.0,2021-10-07
CH,Obwalden,OW,3596.0,40.0,,5.0,,2021-10-07
CH,Uri,UR,3946.0,52.0,,5.0,,2021-10-07
CH,Glarus,GL,4093.0,88.0,,3.0,1.0,2021-10-07
CH,Schaffhausen,SH,6217.0,80.0,,4.0,1.0,2021-10-07
CH,Jura,JU,8250.0,122.0,,1.0,0.0,2021-10-07
CH,Zug,ZG,10475.0,131.0,,2.0,3.0,2021-10-07
CH,Schwyz,SZ,15626.0,249.0,,,,2021-10-07
CH,Basel-Stadt,BS,16203.0,213.0,,13.0,4.0,2021-10-07
CH,Grisons,GR,16716.0,198.0,,9.0,4.0,2021-10-07
CH,Neuchâtel,NE,19769.0,408.0,,7.0,1.0,2021-10-07
CH,Solothurn,SO,22872.0,283.0,,3.0,4.0,2021-10-07
CH,Basel-Landschaft,BL,22886.0,228.0,,6.0,0.0,2021-10-07
CH,Thurgau,TG,25301.0,488.0,,17.0,10.0,2021-10-07
CH,Ticino,TI,36178.0,1007.0,,10.0,2.0,2021-10-07
CH,Fribourg,FR,36781.0,500.0,,7.0,7.0,2021-10-07
CH,Lucerne,LU,37024.0,354.0,,30.0,,2021-10-07
CH,Valais,VS,42888.0,677.0,,9.0,1.0,2021-10-07
CH,St. Gallen,SG,54349.0,739.0,,14.0,12.0,2021-10-07
CH,Aargau,AG,59614.0,731.0,,16.0,12.0,2021-10-07
CH,Geneva,GE,67915.0,753.0,,15.0,6.0,2021-10-07
CH,Berne,BE,80610.0,1163.0,,28.0,17.0,2021-10-07
CH,Zürich,ZH,140375.0,1485.0,,51.0,46.0,2021-10-07
CH,,,835755.0,11098.0,581292.0,315.0,166.0,2021-10-07
CH,Appenzell Ausserrhoden,AR,,,,,,2021-10-07
CH,Vaud,VD,,,,,,2021-10-07
