country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-04-29
CH,Schaffhausen,SH,74.0,6.0,,12.0,2.0,2020-04-29
CH,Obwalden,OW,78.0,0.0,,2.0,,2020-04-29
CH,Uri,UR,85.0,5.0,,5.0,,2020-04-29
CH,Appenzell Ausserrhoden,AR,94.0,3.0,,2.0,2.0,2020-04-29
CH,Nidwalden,NW,111.0,3.0,,2.0,0.0,2020-04-29
CH,Glarus,GL,122.0,9.0,,3.0,,2020-04-29
CH,Zug,ZG,185.0,8.0,,6.0,3.0,2020-04-29
CH,Jura,JU,197.0,7.0,,9.0,5.0,2020-04-29
CH,Schwyz,SZ,295.0,20.0,,,,2020-04-29
CH,Thurgau,TG,363.0,17.0,,10.0,7.0,2020-04-29
CH,Solothurn,SO,384.0,15.0,,12.0,,2020-04-29
CH,Neuchâtel,NE,680.0,78.0,,26.0,4.0,2020-04-29
CH,Lucerne,LU,687.0,17.0,,31.0,8.0,2020-04-29
CH,St. Gallen,SG,776.0,33.0,,44.0,10.0,2020-04-29
CH,Grisons,GR,811.0,45.0,,23.0,,2020-04-29
CH,Basel-Landschaft,BL,822.0,30.0,,12.0,1.0,2020-04-29
CH,Basel-Stadt,BS,946.0,49.0,,26.0,7.0,2020-04-29
CH,Fribourg,FR,1057.0,78.0,,48.0,7.0,2020-04-29
CH,Aargau,AG,1099.0,33.0,,38.0,10.0,2020-04-29
CH,Berne,BE,1741.0,83.0,,44.0,10.0,2020-04-29
CH,Valais,VS,1876.0,136.0,,62.0,11.0,2020-04-29
CH,Ticino,TI,3191.0,318.0,,172.0,29.0,2020-04-29
CH,Zürich,ZH,3459.0,121.0,,82.0,,2020-04-29
CH,Geneva,GE,4999.0,251.0,25874.0,254.0,21.0,2020-04-29
CH,Vaud,VD,5277.0,385.0,,138.0,30.0,2020-04-29
CH,,,29434.0,1750.0,26516.0,1065.0,167.0,2020-04-29
