country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Uri,UR,1030.0,29.0,,8.0,,2020-12-08
CH,Nidwalden,NW,1054.0,10.0,,4.0,1.0,2020-12-08
CH,Glarus,GL,1083.0,22.0,,10.0,2.0,2020-12-08
CH,Obwalden,OW,1112.0,26.0,,6.0,,2020-12-08
CH,Appenzell Ausserrhoden,AR,1859.0,30.0,,26.0,2.0,2020-12-08
CH,Schaffhausen,SH,2179.0,39.0,,23.0,3.0,2020-12-08
CH,Zug,ZG,3747.0,41.0,,23.0,3.0,2020-12-08
CH,Jura,JU,3902.0,96.0,,16.0,3.0,2020-12-08
CH,Schwyz,SZ,5617.0,110.0,,,,2020-12-08
CH,Grisons,GR,5969.0,107.0,,33.0,9.0,2020-12-08
CH,Basel-Stadt,BS,6158.0,94.0,,132.0,17.0,2020-12-08
CH,Solothurn,SO,7353.0,104.0,,67.0,12.0,2020-12-08
CH,Basel-Landschaft,BL,7803.0,89.0,,53.0,8.0,2020-12-08
CH,Thurgau,TG,8269.0,132.0,,65.0,22.0,2020-12-08
CH,Neuchâtel,NE,10322.0,270.0,,106.0,5.0,2020-12-08
CH,Lucerne,LU,12012.0,140.0,,,,2020-12-08
CH,Ticino,TI,17569.0,602.0,,317.0,36.0,2020-12-08
CH,Aargau,AG,20098.0,248.0,,175.0,23.0,2020-12-08
CH,St. Gallen,SG,20676.0,326.0,,157.0,32.0,2020-12-08
CH,Fribourg,FR,21368.0,364.0,,72.0,18.0,2020-12-08
CH,Valais,VS,23529.0,556.0,,100.0,23.0,2020-12-08
CH,Berne,BE,32204.0,462.0,,257.0,56.0,2020-12-08
CH,Geneva,GE,37823.0,605.0,,202.0,21.0,2020-12-08
CH,Zürich,ZH,50944.0,551.0,,404.0,87.0,2020-12-08
CH,Vaud,VD,51241.0,702.0,,398.0,71.0,2020-12-08
CH,,,355484.0,5769.0,237692.0,2766.0,469.0,2020-12-08
CH,Appenzell Innerrhoden,AI,,,,,,2020-12-08
