country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1183.0,15.0,,3.0,,2021-06-02
CH,Obwalden,OW,2502.0,39.0,,0.0,,2021-06-02
CH,Nidwalden,NW,2696.0,23.0,,2.0,0.0,2021-06-02
CH,Glarus,GL,2768.0,76.0,,1.0,0.0,2021-06-02
CH,Uri,UR,3238.0,49.0,,4.0,,2021-06-02
CH,Schaffhausen,SH,4728.0,77.0,,2.0,3.0,2021-06-02
CH,Jura,JU,7010.0,104.0,,3.0,1.0,2021-06-02
CH,Zug,ZG,8361.0,121.0,,3.0,1.0,2021-06-02
CH,Schwyz,SZ,11987.0,232.0,,,,2021-06-02
CH,Basel-Stadt,BS,12835.0,204.0,,13.0,2.0,2021-06-02
CH,Grisons,GR,13431.0,191.0,,5.0,1.0,2021-06-02
CH,Neuchâtel,NE,17238.0,404.0,,9.0,1.0,2021-06-02
CH,Solothurn,SO,17799.0,,,-1.0,1.0,2021-06-02
CH,Basel-Landschaft,BL,18089.0,218.0,,3.0,0.0,2021-06-02
CH,Thurgau,TG,18786.0,452.0,,14.0,7.0,2021-06-02
CH,Lucerne,LU,28597.0,,,39.0,,2021-06-02
CH,Fribourg,FR,32237.0,486.0,,4.0,4.0,2021-06-02
CH,Ticino,TI,33088.0,995.0,,10.0,0.0,2021-06-02
CH,Valais,VS,37879.0,671.0,,11.0,4.0,2021-06-02
CH,St. Gallen,SG,42304.0,709.0,,23.0,6.0,2021-06-02
CH,Aargau,AG,47480.0,700.0,,14.0,7.0,2021-06-02
CH,Geneva,GE,58456.0,745.0,,22.0,5.0,2021-06-02
CH,Berne,BE,65175.0,1096.0,,30.0,16.0,2021-06-02
CH,Vaud,VD,83774.0,1014.0,,46.0,11.0,2021-06-02
CH,Zürich,ZH,111660.0,1405.0,,44.0,36.0,2021-06-02
CH,,,686168.0,10680.0,408627.0,341.0,122.0,2021-06-02
CH,Appenzell Ausserrhoden,AR,,,,,,2021-06-02
