country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,St. Gallen,SG,0.0,,,,,2020-03-02
CH,Zug,ZG,0.0,0.0,,0.0,0.0,2020-03-02
CH,Basel-Stadt,BS,1.0,,235.0,,,2020-03-02
CH,Jura,JU,1.0,0.0,,1.0,0.0,2020-03-02
CH,Neuchâtel,NE,1.0,,,1.0,,2020-03-02
CH,Aargau,AG,2.0,,,,,2020-03-02
CH,Basel-Landschaft,BL,2.0,,,1.0,0.0,2020-03-02
CH,Fribourg,FR,2.0,,,,,2020-03-02
CH,Valais,VS,3.0,0.0,,9.0,0.0,2020-03-02
CH,Berne,BE,4.0,,,,,2020-03-02
CH,Ticino,TI,4.0,0.0,,0.0,0.0,2020-03-02
CH,Geneva,GE,10.0,0.0,872.0,3.0,0.0,2020-03-02
CH,Zürich,ZH,10.0,,,,,2020-03-02
CH,,,40.0,0.0,1137.0,21.0,0.0,2020-03-02
CH,Appenzell Innerrhoden,AI,,,,,,2020-03-02
CH,Appenzell Ausserrhoden,AR,,,,,,2020-03-02
CH,Glarus,GL,,,,,,2020-03-02
CH,Grisons,GR,,,,,,2020-03-02
CH,Lucerne,LU,,,,,,2020-03-02
CH,Nidwalden,NW,,,,,,2020-03-02
CH,Obwalden,OW,,,,,,2020-03-02
CH,Schaffhausen,SH,,,,,,2020-03-02
CH,Solothurn,SO,,,,,,2020-03-02
CH,Schwyz,SZ,,,,,,2020-03-02
CH,Thurgau,TG,,,,,,2020-03-02
CH,Uri,UR,,,,,,2020-03-02
CH,Vaud,VD,,,,6.0,,2020-03-02
