country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,738.0,15.0,,2.0,,2021-01-06
CH,Obwalden,OW,1455.0,30.0,,6.0,,2021-01-06
CH,Nidwalden,NW,1553.0,12.0,,9.0,1.0,2021-01-06
CH,Glarus,GL,1710.0,38.0,,19.0,2.0,2021-01-06
CH,Appenzell Ausserrhoden,AR,2583.0,39.0,,15.0,2.0,2021-01-06
CH,Schaffhausen,SH,3136.0,55.0,,14.0,4.0,2021-01-06
CH,Jura,JU,4702.0,101.0,,20.0,2.0,2021-01-06
CH,Zug,ZG,5217.0,78.0,,19.0,4.0,2021-01-06
CH,Schwyz,SZ,8027.0,156.0,,,,2021-01-06
CH,Basel-Stadt,BS,8464.0,163.0,,88.0,21.0,2021-01-06
CH,Grisons,GR,8625.0,145.0,,38.0,8.0,2021-01-06
CH,Solothurn,SO,11222.0,220.0,,45.0,12.0,2021-01-06
CH,Basel-Landschaft,BL,11567.0,185.0,,50.0,10.0,2021-01-06
CH,Neuchâtel,NE,12041.0,334.0,,37.0,5.0,2021-01-06
CH,Thurgau,TG,12772.0,304.0,,57.0,17.0,2021-01-06
CH,Lucerne,LU,18016.0,243.0,,114.0,,2021-01-06
CH,Fribourg,FR,23927.0,413.0,,40.0,11.0,2021-01-06
CH,Ticino,TI,24686.0,816.0,,324.0,47.0,2021-01-06
CH,Valais,VS,26643.0,532.0,,73.0,10.0,2021-01-06
CH,St. Gallen,SG,29215.0,554.0,,142.0,21.0,2021-01-06
CH,Aargau,AG,30383.0,507.0,,125.0,27.0,2021-01-06
CH,Geneva,GE,41533.0,678.0,,106.0,6.0,2021-01-06
CH,Berne,BE,45107.0,798.0,,247.0,53.0,2021-01-06
CH,Vaud,VD,58542.0,831.0,,262.0,48.0,2021-01-06
CH,Zürich,ZH,73184.0,1003.0,,381.0,99.0,2021-01-06
CH,,,466500.0,8282.0,277767.0,2249.0,425.0,2021-01-06
CH,Uri,UR,,,,,,2021-01-06
