country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,15351.0,35.0,,3.0,0.0,2022-03-05
CH,Schaffhausen,SH,24289.0,111.0,,,,2022-03-05
CH,Jura,JU,27677.0,206.0,,11.0,1.0,2022-03-05
CH,Zug,ZG,38907.0,158.0,,7.0,2.0,2022-03-05
CH,Schwyz,SZ,56594.0,358.0,,,,2022-03-05
CH,Basel-Stadt,BS,59768.0,273.0,,78.0,10.0,2022-03-05
CH,Neuchâtel,NE,66955.0,456.0,,41.0,6.0,2022-03-05
CH,Grisons,GR,75336.0,251.0,,19.0,2.0,2022-03-05
CH,Basel-Landschaft,BL,92518.0,277.0,,38.0,4.0,2022-03-05
CH,Thurgau,TG,95373.0,619.0,,35.0,5.0,2022-03-05
CH,Fribourg,FR,125078.0,554.0,,71.0,5.0,2022-03-05
CH,Valais,VS,134661.0,798.0,,111.0,9.0,2022-03-05
CH,Lucerne,LU,144457.0,,,,,2022-03-05
CH,St. Gallen,SG,174841.0,,,43.0,3.0,2022-03-05
CH,Geneva,GE,187080.0,898.0,,430.0,1.0,2022-03-05
CH,Berne,BE,321331.0,1477.0,,,,2022-03-05
CH,Zürich,ZH,474924.0,1724.0,,182.0,44.0,2022-03-05
CH,,,2864390.0,13197.0,929004.0,1807.0,162.0,2022-03-05
CH,Aargau,AG,,,,,,2022-03-05
CH,Appenzell Innerrhoden,AI,,,,,,2022-03-05
CH,Appenzell Ausserrhoden,AR,,,,,,2022-03-05
CH,Glarus,GL,,,,,,2022-03-05
CH,Obwalden,OW,,,,,,2022-03-05
CH,Solothurn,SO,,,,,,2022-03-05
CH,Ticino,TI,,,,,,2022-03-05
CH,Uri,UR,,,,,,2022-03-05
CH,Vaud,VD,,,,,,2022-03-05
