country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1238.0,15.0,,,,2021-07-23
CH,Obwalden,OW,2630.0,39.0,,2.0,,2021-07-23
CH,Nidwalden,NW,2772.0,23.0,,0.0,0.0,2021-07-23
CH,Glarus,GL,2883.0,78.0,,3.0,0.0,2021-07-23
CH,Uri,UR,3273.0,50.0,,1.0,,2021-07-23
CH,Schaffhausen,SH,4864.0,78.0,,1.0,0.0,2021-07-23
CH,Jura,JU,7167.0,94.0,,1.0,0.0,2021-07-23
CH,Zug,ZG,8720.0,121.0,,4.0,0.0,2021-07-23
CH,Schwyz,SZ,12576.0,238.0,,,,2021-07-23
CH,Basel-Stadt,BS,13216.0,205.0,,4.0,3.0,2021-07-23
CH,Grisons,GR,13846.0,192.0,,4.0,1.0,2021-07-23
CH,Neuchâtel,NE,17619.0,404.0,,4.0,0.0,2021-07-23
CH,Solothurn,SO,18135.0,,,,,2021-07-23
CH,Basel-Landschaft,BL,18534.0,219.0,,0.0,1.0,2021-07-23
CH,Thurgau,TG,19140.0,457.0,,2.0,0.0,2021-07-23
CH,Lucerne,LU,29487.0,,,9.0,,2021-07-23
CH,Fribourg,FR,32787.0,491.0,,1.0,0.0,2021-07-23
CH,Ticino,TI,33646.0,995.0,,9.0,2.0,2021-07-23
CH,Valais,VS,38524.0,672.0,,2.0,2.0,2021-07-23
CH,St. Gallen,SG,43393.0,,,,,2021-07-23
CH,Aargau,AG,48391.0,704.0,,4.0,2.0,2021-07-23
CH,Geneva,GE,60072.0,745.0,,12.0,2.0,2021-07-23
CH,Berne,BE,66379.0,1104.0,,,,2021-07-23
CH,Zürich,ZH,114964.0,1419.0,,23.0,11.0,2021-07-23
CH,,,703071.0,10734.0,413826.0,159.0,46.0,2021-07-23
CH,Appenzell Ausserrhoden,AR,,,,,,2021-07-23
CH,Vaud,VD,,,,,,2021-07-23
