country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1203.0,15.0,,3.0,,2021-06-07
CH,Obwalden,OW,2546.0,39.0,,0.0,,2021-06-07
CH,Nidwalden,NW,2710.0,23.0,,0.0,0.0,2021-06-07
CH,Glarus,GL,2780.0,78.0,,1.0,,2021-06-07
CH,Uri,UR,3250.0,49.0,,3.0,,2021-06-07
CH,Schaffhausen,SH,4752.0,78.0,,1.0,2.0,2021-06-07
CH,Zug,ZG,8387.0,121.0,,6.0,0.0,2021-06-07
CH,Schwyz,SZ,12089.0,235.0,,,,2021-06-07
CH,Basel-Stadt,BS,12887.0,204.0,,12.0,3.0,2021-06-07
CH,Grisons,GR,13472.0,191.0,,4.0,0.0,2021-06-07
CH,Solothurn,SO,17842.0,,,0.0,0.0,2021-06-07
CH,Basel-Landschaft,BL,17963.0,220.0,,6.0,0.0,2021-06-07
CH,Thurgau,TG,18809.0,451.0,,11.0,7.0,2021-06-07
CH,Fribourg,FR,32266.0,488.0,,6.0,4.0,2021-06-07
CH,Ticino,TI,33132.0,995.0,,2.0,0.0,2021-06-07
CH,Valais,VS,37969.0,784.0,,5.0,6.0,2021-06-07
CH,St. Gallen,SG,42473.0,710.0,,15.0,5.0,2021-06-07
CH,Geneva,GE,58675.0,745.0,,16.0,3.0,2021-06-07
CH,Zürich,ZH,111941.0,1405.0,,51.0,33.0,2021-06-07
CH,,,687766.0,10827.0,409427.0,305.0,116.0,2021-06-07
CH,Aargau,AG,,,,,,2021-06-07
CH,Appenzell Ausserrhoden,AR,,,,,,2021-06-07
CH,Berne,BE,,,,,,2021-06-07
CH,Jura,JU,,,,,,2021-06-07
CH,Lucerne,LU,,,,28.0,,2021-06-07
CH,Neuchâtel,NE,,,,,,2021-06-07
CH,Vaud,VD,,,,,,2021-06-07
