country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1203.0,15.0,,3.0,,2021-06-07
CH,Obwalden,OW,2546.0,39.0,,0.0,,2021-06-07
CH,Nidwalden,NW,2710.0,23.0,,0.0,0.0,2021-06-07
CH,Glarus,GL,2780.0,78.0,,1.0,0.0,2021-06-07
CH,Uri,UR,3250.0,49.0,,3.0,,2021-06-07
CH,Schaffhausen,SH,4752.0,78.0,,1.0,2.0,2021-06-07
CH,Jura,JU,7056.0,145.0,,5.0,1.0,2021-06-07
CH,Zug,ZG,8387.0,121.0,,6.0,0.0,2021-06-07
CH,Schwyz,SZ,12089.0,235.0,,,,2021-06-07
CH,Basel-Stadt,BS,12887.0,204.0,,12.0,3.0,2021-06-07
CH,Grisons,GR,13472.0,191.0,,4.0,0.0,2021-06-07
CH,Neuchâtel,NE,17279.0,403.0,,7.0,1.0,2021-06-07
CH,Solothurn,SO,17842.0,,,0.0,0.0,2021-06-07
CH,Basel-Landschaft,BL,18131.0,218.0,,6.0,0.0,2021-06-07
CH,Thurgau,TG,18822.0,452.0,,12.0,5.0,2021-06-07
CH,Lucerne,LU,28721.0,,,28.0,,2021-06-07
CH,Fribourg,FR,32253.0,488.0,,6.0,4.0,2021-06-07
CH,Ticino,TI,33132.0,995.0,,2.0,0.0,2021-06-07
CH,Valais,VS,37995.0,784.0,,6.0,4.0,2021-06-07
CH,St. Gallen,SG,42502.0,710.0,,15.0,5.0,2021-06-07
CH,Aargau,AG,47574.0,702.0,,13.0,5.0,2021-06-07
CH,Geneva,GE,58671.0,745.0,,16.0,3.0,2021-06-07
CH,Berne,BE,65333.0,1087.0,,21.0,12.0,2021-06-07
CH,Vaud,VD,83982.0,1014.0,,44.0,15.0,2021-06-07
CH,Zürich,ZH,111938.0,1406.0,,51.0,33.0,2021-06-07
CH,,,688174.0,10836.0,409427.0,299.0,109.0,2021-06-07
CH,Appenzell Ausserrhoden,AR,,,,,,2021-06-07
