country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Schaffhausen,SH,78.0,6.0,,6.0,3.0,2020-05-13
CH,Obwalden,OW,79.0,0.0,,0.0,,2020-05-13
CH,Uri,UR,92.0,7.0,,3.0,,2020-05-13
CH,Nidwalden,NW,120.0,3.0,,0.0,0.0,2020-05-13
CH,Glarus,GL,127.0,12.0,,2.0,,2020-05-13
CH,Zug,ZG,195.0,8.0,,0.0,0.0,2020-05-13
CH,Jura,JU,202.0,7.0,,2.0,2.0,2020-05-13
CH,Schwyz,SZ,306.0,23.0,,,,2020-05-13
CH,Thurgau,TG,376.0,17.0,,7.0,4.0,2020-05-13
CH,Solothurn,SO,423.0,15.0,,12.0,,2020-05-13
CH,Lucerne,LU,715.0,19.0,,29.0,4.0,2020-05-13
CH,Neuchâtel,NE,716.0,82.0,,12.0,1.0,2020-05-13
CH,St. Gallen,SG,802.0,36.0,,10.0,2.0,2020-05-13
CH,Grisons,GR,822.0,46.0,,11.0,,2020-05-13
CH,Basel-Landschaft,BL,837.0,34.0,,2.0,1.0,2020-05-13
CH,Basel-Stadt,BS,970.0,50.0,,,,2020-05-13
CH,Fribourg,FR,1141.0,84.0,,25.0,5.0,2020-05-13
CH,Aargau,AG,1169.0,42.0,,8.0,1.0,2020-05-13
CH,Berne,BE,1843.0,94.0,,34.0,7.0,2020-05-13
CH,Valais,VS,1917.0,149.0,,36.0,7.0,2020-05-13
CH,Ticino,TI,3272.0,341.0,,76.0,9.0,2020-05-13
CH,Zürich,ZH,3564.0,126.0,,38.0,,2020-05-13
CH,Geneva,GE,5102.0,275.0,30800.0,186.0,6.0,2020-05-13
CH,Vaud,VD,5401.0,404.0,,70.0,14.0,2020-05-13
CH,,,30392.0,1883.0,31442.0,591.0,71.0,2020-05-13
CH,Appenzell Innerrhoden,AI,,,,,,2020-05-13
CH,Appenzell Ausserrhoden,AR,,,,,,2020-05-13
