country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,909.0,15.0,,0.0,,2021-03-26
CH,Uri,UR,1996.0,39.0,,4.0,,2021-03-26
CH,Obwalden,OW,2005.0,39.0,,2.0,,2021-03-26
CH,Nidwalden,NW,2148.0,19.0,,3.0,1.0,2021-03-26
CH,Glarus,GL,2284.0,71.0,,0.0,,2021-03-26
CH,Schaffhausen,SH,3822.0,73.0,,5.0,1.0,2021-03-26
CH,Jura,JU,5887.0,139.0,,0.0,0.0,2021-03-26
CH,Zug,ZG,7054.0,114.0,,8.0,1.0,2021-03-26
CH,Schwyz,SZ,9996.0,216.0,,,,2021-03-26
CH,Basel-Stadt,BS,10467.0,194.0,,27.0,3.0,2021-03-26
CH,Grisons,GR,11365.0,179.0,,11.0,1.0,2021-03-26
CH,Solothurn,SO,14673.0,257.0,,12.0,6.0,2021-03-26
CH,Basel-Landschaft,BL,14724.0,212.0,,11.0,3.0,2021-03-26
CH,Thurgau,TG,15975.0,408.0,,14.0,1.0,2021-03-26
CH,Fribourg,FR,28692.0,473.0,,18.0,8.0,2021-03-26
CH,Ticino,TI,29788.0,972.0,,59.0,8.0,2021-03-26
CH,Valais,VS,33112.0,760.0,,32.0,6.0,2021-03-26
CH,Geneva,GE,50523.0,722.0,,65.0,5.0,2021-03-26
CH,Berne,BE,56273.0,1026.0,,,,2021-03-26
CH,Zürich,ZH,93484.0,1324.0,,101.0,26.0,2021-03-26
CH,,,584165.0,10298.0,348189.0,714.0,170.0,2021-03-26
CH,Aargau,AG,,,,,,2021-03-26
CH,Appenzell Ausserrhoden,AR,,,,,,2021-03-26
CH,Lucerne,LU,,,,36.0,,2021-03-26
CH,Neuchâtel,NE,,,,,,2021-03-26
CH,St. Gallen,SG,,,,,,2021-03-26
CH,Vaud,VD,,,,,,2021-03-26
