country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,2775.0,23.0,,2.0,0.0,2021-07-24
CH,Schaffhausen,SH,4869.0,78.0,,,,2021-07-24
CH,Jura,JU,7170.0,138.0,,1.0,0.0,2021-07-24
CH,Zug,ZG,8729.0,121.0,,4.0,0.0,2021-07-24
CH,Schwyz,SZ,12589.0,238.0,,,,2021-07-24
CH,Basel-Stadt,BS,13239.0,205.0,,6.0,3.0,2021-07-24
CH,Grisons,GR,13866.0,192.0,,4.0,1.0,2021-07-24
CH,Neuchâtel,NE,17495.0,,,4.0,0.0,2021-07-24
CH,Basel-Landschaft,BL,18549.0,219.0,,0.0,1.0,2021-07-24
CH,Thurgau,TG,19137.0,456.0,,3.0,0.0,2021-07-24
CH,Lucerne,LU,29515.0,335.0,,,,2021-07-24
CH,Fribourg,FR,32686.0,493.0,,1.0,0.0,2021-07-24
CH,Valais,VS,38538.0,785.0,,2.0,1.0,2021-07-24
CH,St. Gallen,SG,43405.0,,,,,2021-07-24
CH,Aargau,AG,48410.0,704.0,,,,2021-07-24
CH,Geneva,GE,60362.0,745.0,,,,2021-07-24
CH,Berne,BE,66420.0,1097.0,,,,2021-07-24
CH,Zürich,ZH,115110.0,1418.0,,22.0,13.0,2021-07-24
CH,,,703484.0,10884.0,413826.0,163.0,47.0,2021-07-24
CH,Appenzell Innerrhoden,AI,,,,,,2021-07-24
CH,Appenzell Ausserrhoden,AR,,,,,,2021-07-24
CH,Glarus,GL,,,,0.0,0.0,2021-07-24
CH,Obwalden,OW,,,,,,2021-07-24
CH,Solothurn,SO,,,,,,2021-07-24
CH,Ticino,TI,,,,,,2021-07-24
CH,Uri,UR,,,,,,2021-07-24
CH,Vaud,VD,,,,,,2021-07-24
