country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-09-03
CH,Obwalden,OW,107.0,0.0,,1.0,,2020-09-03
CH,Appenzell Ausserrhoden,AR,135.0,3.0,,3.0,0.0,2020-09-03
CH,Nidwalden,NW,137.0,3.0,,0.0,0.0,2020-09-03
CH,Uri,UR,137.0,7.0,,0.0,,2020-09-03
CH,Glarus,GL,166.0,13.0,,0.0,0.0,2020-09-03
CH,Schaffhausen,SH,166.0,8.0,,0.0,0.0,2020-09-03
CH,Jura,JU,268.0,7.0,,3.0,0.0,2020-09-03
CH,Zug,ZG,361.0,9.0,,2.0,0.0,2020-09-03
CH,Schwyz,SZ,494.0,25.0,,,,2020-09-03
CH,Thurgau,TG,587.0,19.0,,3.0,2.0,2020-09-03
CH,Solothurn,SO,718.0,18.0,,0.0,,2020-09-03
CH,Neuchâtel,NE,898.0,84.0,,0.0,0.0,2020-09-03
CH,Grisons,GR,1009.0,50.0,,1.0,0.0,2020-09-03
CH,Lucerne,LU,1055.0,21.0,,6.0,1.0,2020-09-03
CH,Basel-Landschaft,BL,1095.0,35.0,,0.0,0.0,2020-09-03
CH,Basel-Stadt,BS,1229.0,54.0,,3.0,2.0,2020-09-03
CH,St. Gallen,SG,1288.0,,,6.0,1.0,2020-09-03
CH,Fribourg,FR,1770.0,85.0,,4.0,1.0,2020-09-03
CH,Aargau,AG,2174.0,52.0,,2.0,5.0,2020-09-03
CH,Valais,VS,2375.0,156.0,,10.0,0.0,2020-09-03
CH,Berne,BE,2584.0,99.0,,,,2020-09-03
CH,Ticino,TI,3551.0,350.0,,1.0,0.0,2020-09-03
CH,Zürich,ZH,6289.0,145.0,,17.0,11.0,2020-09-03
CH,Geneva,GE,7234.0,286.0,,21.0,0.0,2020-09-03
CH,Vaud,VD,7576.0,308.0,,23.0,5.0,2020-09-03
CH,,,43428.0,1878.0,72603.0,100.0,41.0,2020-09-03
