country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,5250.0,28.0,,2.0,2.0,2021-12-04
CH,Schaffhausen,SH,8446.0,96.0,,,,2021-12-04
CH,Jura,JU,9772.0,124.0,,30.0,3.0,2021-12-04
CH,Zug,ZG,14004.0,144.0,,18.0,4.0,2021-12-04
CH,Basel-Stadt,BS,21310.0,233.0,,88.0,16.0,2021-12-04
CH,Neuchâtel,NE,22596.0,416.0,,10.0,7.0,2021-12-04
CH,Schwyz,SZ,22833.0,290.0,,,,2021-12-04
CH,Grisons,GR,23934.0,210.0,,47.0,5.0,2021-12-04
CH,Basel-Landschaft,BL,30541.0,245.0,,52.0,2.0,2021-12-04
CH,Thurgau,TG,36801.0,525.0,,42.0,12.0,2021-12-04
CH,Fribourg,FR,43371.0,512.0,,26.0,7.0,2021-12-04
CH,Lucerne,LU,47817.0,384.0,,,,2021-12-04
CH,Valais,VS,49490.0,701.0,,75.0,10.0,2021-12-04
CH,Aargau,AG,73896.0,786.0,,,,2021-12-04
CH,St. Gallen,SG,75654.0,,,,,2021-12-04
CH,Geneva,GE,75909.0,770.0,,79.0,16.0,2021-12-04
CH,Berne,BE,107277.0,1256.0,,,,2021-12-04
CH,Zürich,ZH,173572.0,1553.0,,144.0,42.0,2021-12-04
CH,,,1036932.0,11642.0,675125.0,1236.0,245.0,2021-12-04
CH,Appenzell Innerrhoden,AI,,,,,,2021-12-04
CH,Appenzell Ausserrhoden,AR,,,,,,2021-12-04
CH,Glarus,GL,,,,,,2021-12-04
CH,Obwalden,OW,,,,,,2021-12-04
CH,Solothurn,SO,,,,,,2021-12-04
CH,Ticino,TI,,,,,,2021-12-04
CH,Uri,UR,,,,,,2021-12-04
CH,Vaud,VD,,,,,,2021-12-04
