country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,945.0,15.0,,1.0,,2021-04-13
CH,Obwalden,OW,2129.0,39.0,,3.0,,2021-04-13
CH,Nidwalden,NW,2304.0,19.0,,4.0,2.0,2021-04-13
CH,Glarus,GL,2396.0,71.0,,7.0,1.0,2021-04-13
CH,Uri,UR,2421.0,42.0,,9.0,,2021-04-13
CH,Schaffhausen,SH,4120.0,75.0,,12.0,3.0,2021-04-13
CH,Jura,JU,6130.0,100.0,,2.0,1.0,2021-04-13
CH,Zug,ZG,7555.0,114.0,,12.0,2.0,2021-04-13
CH,Schwyz,SZ,10438.0,217.0,,,,2021-04-13
CH,Basel-Stadt,BS,11101.0,197.0,,39.0,6.0,2021-04-13
CH,Grisons,GR,12135.0,184.0,,19.0,3.0,2021-04-13
CH,Solothurn,SO,15650.0,262.0,,23.0,8.0,2021-04-13
CH,Neuchâtel,NE,15662.0,402.0,,14.0,1.0,2021-04-13
CH,Basel-Landschaft,BL,15867.0,216.0,,23.0,0.0,2021-04-13
CH,Thurgau,TG,16900.0,434.0,,20.0,14.0,2021-04-13
CH,Lucerne,LU,24992.0,,,47.0,,2021-04-13
CH,Fribourg,FR,29681.0,474.0,,21.0,7.0,2021-04-13
CH,Ticino,TI,31115.0,979.0,,69.0,17.0,2021-04-13
CH,Valais,VS,34784.0,653.0,,38.0,9.0,2021-04-13
CH,St. Gallen,SG,37837.0,700.0,,38.0,10.0,2021-04-13
CH,Aargau,AG,42397.0,672.0,,72.0,11.0,2021-04-13
CH,Geneva,GE,51646.0,734.0,,77.0,11.0,2021-04-13
CH,Berne,BE,58663.0,1062.0,,74.0,22.0,2021-04-13
CH,Vaud,VD,76562.0,993.0,,133.0,33.0,2021-04-13
CH,Zürich,ZH,100107.0,1360.0,,162.0,53.0,2021-04-13
CH,,,616404.0,10377.0,372265.0,942.0,230.0,2021-04-13
CH,Appenzell Ausserrhoden,AR,,,,,,2021-04-13
