country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1349.0,16.0,,,,2021-08-25
CH,Obwalden,OW,2849.0,39.0,,6.0,,2021-08-25
CH,Nidwalden,NW,2935.0,23.0,,1.0,2.0,2021-08-25
CH,Glarus,GL,3248.0,78.0,,10.0,1.0,2021-08-25
CH,Uri,UR,3403.0,51.0,,7.0,,2021-08-25
CH,Schaffhausen,SH,5429.0,78.0,,7.0,4.0,2021-08-25
CH,Jura,JU,7634.0,97.0,,2.0,2.0,2021-08-25
CH,Zug,ZG,9357.0,124.0,,6.0,0.0,2021-08-25
CH,Schwyz,SZ,13437.0,241.0,,,,2021-08-25
CH,Basel-Stadt,BS,14869.0,210.0,,35.0,10.0,2021-08-25
CH,Grisons,GR,14952.0,194.0,,14.0,5.0,2021-08-25
CH,Neuchâtel,NE,18510.0,404.0,,5.0,2.0,2021-08-25
CH,Solothurn,SO,20206.0,,,,,2021-08-25
CH,Basel-Landschaft,BL,20778.0,224.0,,14.0,6.0,2021-08-25
CH,Thurgau,TG,21380.0,459.0,,25.0,17.0,2021-08-25
CH,Lucerne,LU,31948.0,,,41.0,,2021-08-25
CH,Fribourg,FR,34272.0,491.0,,11.0,3.0,2021-08-25
CH,Ticino,TI,35037.0,997.0,,27.0,5.0,2021-08-25
CH,Valais,VS,40211.0,672.0,,23.0,8.0,2021-08-25
CH,St. Gallen,SG,47338.0,723.0,,50.0,17.0,2021-08-25
CH,Aargau,AG,53286.0,711.0,,53.0,17.0,2021-08-25
CH,Geneva,GE,64041.0,748.0,,43.0,13.0,2021-08-25
CH,Berne,BE,72271.0,1117.0,,85.0,27.0,2021-08-25
CH,Zürich,ZH,124381.0,1434.0,,115.0,52.0,2021-08-25
CH,,,756192.0,10810.0,417292.0,677.0,231.0,2021-08-25
CH,Appenzell Ausserrhoden,AR,,,,,,2021-08-25
CH,Vaud,VD,,,,,,2021-08-25
