country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,18568.0,36.0,,1.0,0.0,2022-05-23
CH,Jura,JU,31471.0,244.0,,4.0,0.0,2022-05-23
CH,Schaffhausen,SH,32380.0,131.0,,3.0,0.0,2022-05-23
CH,Zug,ZG,50688.0,170.0,,5.0,0.0,2022-05-23
CH,Neuchâtel,NE,77040.0,468.0,,5.0,1.0,2022-05-23
CH,Basel-Stadt,BS,83803.0,288.0,,18.0,1.0,2022-05-23
CH,Solothurn,SO,115882.0,365.0,,2.0,0.0,2022-05-23
CH,Thurgau,TG,120606.0,681.0,,5.0,2.0,2022-05-23
CH,Basel-Landschaft,BL,126642.0,296.0,,8.0,0.0,2022-05-23
CH,Ticino,TI,149522.0,1190.0,,45.0,1.0,2022-05-23
CH,Lucerne,LU,180140.0,,,,,2022-05-23
CH,Geneva,GE,213471.0,,,55.0,0.0,2022-05-23
CH,St. Gallen,SG,213749.0,860.0,,1.0,0.0,2022-05-23
CH,,,3477422.0,13758.0,1020797.0,717.0,59.0,2022-05-23
CH,Aargau,AG,,,,,,2022-05-23
CH,Appenzell Innerrhoden,AI,,,,,,2022-05-23
CH,Appenzell Ausserrhoden,AR,,,,,,2022-05-23
CH,Berne,BE,,,,,,2022-05-23
CH,Fribourg,FR,,,,,,2022-05-23
CH,Glarus,GL,,,,,,2022-05-23
CH,Grisons,GR,,,,,,2022-05-23
CH,Obwalden,OW,,,,,,2022-05-23
CH,Schwyz,SZ,,,,,,2022-05-23
CH,Uri,UR,,,,,,2022-05-23
CH,Vaud,VD,,,,,,2022-05-23
CH,Valais,VS,,,,,,2022-05-23
CH,Zürich,ZH,,,,,,2022-05-23
