country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,52.0,0.0,,,,2020-10-09
CH,Obwalden,OW,160.0,0.0,,1.0,,2020-10-09
CH,Uri,UR,173.0,7.0,,0.0,,2020-10-09
CH,Nidwalden,NW,195.0,4.0,,0.0,0.0,2020-10-09
CH,Glarus,GL,197.0,13.0,,0.0,0.0,2020-10-09
CH,Appenzell Ausserrhoden,AR,218.0,3.0,,1.0,0.0,2020-10-09
CH,Schaffhausen,SH,236.0,8.0,,2.0,0.0,2020-10-09
CH,Jura,JU,434.0,7.0,,22.0,1.0,2020-10-09
CH,Zug,ZG,591.0,9.0,,6.0,0.0,2020-10-09
CH,Schwyz,SZ,839.0,25.0,,8.0,,2020-10-09
CH,Thurgau,TG,900.0,20.0,,4.0,1.0,2020-10-09
CH,Grisons,GR,1217.0,50.0,,1.0,0.0,2020-10-09
CH,Basel-Landschaft,BL,1266.0,37.0,,3.0,1.0,2020-10-09
CH,Basel-Stadt,BS,1401.0,54.0,,0.0,1.0,2020-10-09
CH,Lucerne,LU,1423.0,24.0,,5.0,2.0,2020-10-09
CH,Neuchâtel,NE,1438.0,93.0,,10.0,2.0,2020-10-09
CH,St. Gallen,SG,2156.0,,,,,2020-10-09
CH,Fribourg,FR,2753.0,102.0,,10.0,2.0,2020-10-09
CH,Aargau,AG,2934.0,56.0,,10.0,2.0,2020-10-09
CH,Valais,VS,3203.0,159.0,,63.0,2.0,2020-10-09
CH,Ticino,TI,3818.0,350.0,,6.0,1.0,2020-10-09
CH,Berne,BE,4105.0,104.0,,32.0,7.0,2020-10-09
CH,Zürich,ZH,9282.0,152.0,,31.0,5.0,2020-10-09
CH,Geneva,GE,9328.0,298.0,,38.0,3.0,2020-10-09
CH,Vaud,VD,11772.0,319.0,,84.0,12.0,2020-10-09
CH,,,61036.0,1954.0,72603.0,346.0,46.0,2020-10-09
CH,Solothurn,SO,,,,,,2020-10-09
