country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,17038.0,61.0,,0.0,,2022-05-26
CH,Jura,JU,31485.0,244.0,,3.0,0.0,2022-05-26
CH,Schaffhausen,SH,32406.0,132.0,,,,2022-05-26
CH,Zug,ZG,50740.0,170.0,,4.0,0.0,2022-05-26
CH,Neuchâtel,NE,77107.0,469.0,,7.0,1.0,2022-05-26
CH,Basel-Stadt,BS,83926.0,288.0,,14.0,1.0,2022-05-26
CH,Thurgau,TG,120727.0,684.0,,11.0,0.0,2022-05-26
CH,Basel-Landschaft,BL,126767.0,297.0,,7.0,0.0,2022-05-26
CH,Fribourg,FR,143699.0,575.0,,11.0,2.0,2022-05-26
CH,Valais,VS,150896.0,820.0,,16.0,1.0,2022-05-26
CH,Lucerne,LU,180247.0,,,,,2022-05-26
CH,Geneva,GE,213700.0,,,217.0,0.0,2022-05-26
CH,St. Gallen,SG,213849.0,,,6.0,0.0,2022-05-26
CH,Zürich,ZH,637240.0,1801.0,,44.0,3.0,2022-05-26
CH,,,3480896.0,13769.0,1020797.0,867.0,51.0,2022-05-26
CH,Aargau,AG,,,,,,2022-05-26
CH,Appenzell Innerrhoden,AI,,,,,,2022-05-26
CH,Appenzell Ausserrhoden,AR,,,,,,2022-05-26
CH,Berne,BE,,,,,,2022-05-26
CH,Glarus,GL,,,,,,2022-05-26
CH,Grisons,GR,,,,,,2022-05-26
CH,Nidwalden,NW,,,,,,2022-05-26
CH,Solothurn,SO,,,,,,2022-05-26
CH,Schwyz,SZ,,,,,,2022-05-26
CH,Ticino,TI,,,,,,2022-05-26
CH,Uri,UR,,,,,,2022-05-26
CH,Vaud,VD,,,,,,2022-05-26
