country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,18637.0,36.0,,0.0,0.0,2022-06-09
CH,Schaffhausen,SH,32669.0,133.0,,7.0,0.0,2022-06-09
CH,Neuchâtel,NE,77465.0,469.0,,6.0,1.0,2022-06-09
CH,Basel-Stadt,BS,84514.0,288.0,,31.0,0.0,2022-06-09
CH,Solothurn,SO,116433.0,366.0,,5.0,1.0,2022-06-09
CH,Thurgau,TG,121270.0,689.0,,9.0,2.0,2022-06-09
CH,Basel-Landschaft,BL,127580.0,299.0,,7.0,0.0,2022-06-09
CH,Fribourg,FR,144187.0,576.0,,13.0,0.0,2022-06-09
CH,Lucerne,LU,181085.0,,,,,2022-06-09
CH,St. Gallen,SG,214623.0,,,4.0,0.0,2022-06-09
CH,Geneva,GE,215178.0,,,190.0,2.0,2022-06-09
CH,,,3493279.0,13783.0,1020797.0,832.0,57.0,2022-06-09
CH,Aargau,AG,,,,,,2022-06-09
CH,Appenzell Innerrhoden,AI,,,,,,2022-06-09
CH,Appenzell Ausserrhoden,AR,,,,,,2022-06-09
CH,Berne,BE,,,,,,2022-06-09
CH,Glarus,GL,,,,,,2022-06-09
CH,Grisons,GR,,,,,,2022-06-09
CH,Jura,JU,,,,,,2022-06-09
CH,Obwalden,OW,,,,,,2022-06-09
CH,Schwyz,SZ,,,,,,2022-06-09
CH,Ticino,TI,,,,,,2022-06-09
CH,Uri,UR,,,,,,2022-06-09
CH,Vaud,VD,,,,,,2022-06-09
CH,Valais,VS,,,,,,2022-06-09
CH,Zug,ZG,,,,,,2022-06-09
CH,Zürich,ZH,,,,,,2022-06-09
