country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,2058.0,18.0,,,,2021-11-09
CH,Nidwalden,NW,3972.0,26.0,,4.0,2.0,2021-11-09
CH,Obwalden,OW,4136.0,52.0,,4.0,,2021-11-09
CH,Uri,UR,4295.0,54.0,,2.0,,2021-11-09
CH,Glarus,GL,4409.0,92.0,,15.0,0.0,2021-11-09
CH,Schaffhausen,SH,6710.0,88.0,,3.0,4.0,2021-11-09
CH,Jura,JU,8458.0,112.0,,1.0,0.0,2021-11-09
CH,Zug,ZG,11326.0,134.0,,5.0,5.0,2021-11-09
CH,Basel-Stadt,BS,17140.0,218.0,,31.0,5.0,2021-11-09
CH,Schwyz,SZ,17678.0,263.0,,,,2021-11-09
CH,Grisons,GR,18493.0,204.0,,14.0,4.0,2021-11-09
CH,Neuchâtel,NE,20446.0,413.0,,8.0,3.0,2021-11-09
CH,Solothurn,SO,23983.0,285.0,,8.0,4.0,2021-11-09
CH,Basel-Landschaft,BL,24573.0,234.0,,21.0,1.0,2021-11-09
CH,Thurgau,TG,27795.0,505.0,,18.0,3.0,2021-11-09
CH,Ticino,TI,36946.0,1007.0,,9.0,3.0,2021-11-09
CH,Fribourg,FR,38359.0,505.0,,21.0,4.0,2021-11-09
CH,Lucerne,LU,40059.0,367.0,,44.0,,2021-11-09
CH,Valais,VS,44442.0,680.0,,13.0,3.0,2021-11-09
CH,St. Gallen,SG,60554.0,755.0,,41.0,7.0,2021-11-09
CH,Aargau,AG,63093.0,743.0,,30.0,11.0,2021-11-09
CH,Geneva,GE,70248.0,755.0,,24.0,5.0,2021-11-09
CH,Berne,BE,86833.0,1185.0,,54.0,15.0,2021-11-09
CH,Zürich,ZH,148309.0,1507.0,,62.0,30.0,2021-11-09
CH,,,886570.0,11271.0,630139.0,503.0,131.0,2021-11-09
CH,Appenzell Ausserrhoden,AR,,,,,,2021-11-09
CH,Vaud,VD,,,,,,2021-11-09
