country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,100.0,0.0,,1.0,,2020-08-20
CH,Uri,UR,129.0,7.0,,0.0,,2020-08-20
CH,Nidwalden,NW,131.0,3.0,,0.0,0.0,2020-08-20
CH,Glarus,GL,156.0,13.0,,0.0,,2020-08-20
CH,Schaffhausen,SH,160.0,8.0,,3.0,0.0,2020-08-20
CH,Jura,JU,258.0,7.0,,3.0,0.0,2020-08-20
CH,Zug,ZG,321.0,9.0,,0.0,0.0,2020-08-20
CH,Schwyz,SZ,452.0,25.0,,,,2020-08-20
CH,Thurgau,TG,550.0,19.0,,3.0,1.0,2020-08-20
CH,Solothurn,SO,640.0,18.0,,2.0,,2020-08-20
CH,Neuchâtel,NE,840.0,84.0,,0.0,0.0,2020-08-20
CH,Grisons,GR,971.0,50.0,,1.0,0.0,2020-08-20
CH,Lucerne,LU,980.0,21.0,,3.0,4.0,2020-08-20
CH,Basel-Landschaft,BL,1029.0,35.0,,0.0,1.0,2020-08-20
CH,Basel-Stadt,BS,1165.0,53.0,,8.0,0.0,2020-08-20
CH,St. Gallen,SG,1191.0,41.0,,8.0,1.0,2020-08-20
CH,Fribourg,FR,1472.0,85.0,,1.0,1.0,2020-08-20
CH,Aargau,AG,1897.0,51.0,,6.0,2.0,2020-08-20
CH,Valais,VS,2229.0,155.0,,16.0,1.0,2020-08-20
CH,Berne,BE,2352.0,98.0,,,,2020-08-20
CH,Ticino,TI,3492.0,350.0,,0.0,0.0,2020-08-20
CH,Zürich,ZH,5370.0,142.0,,20.0,10.0,2020-08-20
CH,Vaud,VD,6566.0,305.0,,20.0,5.0,2020-08-20
CH,Geneva,GE,6689.0,284.0,,11.0,0.0,2020-08-20
CH,,,39290.0,1866.0,64284.0,115.0,27.0,2020-08-20
CH,Appenzell Innerrhoden,AI,,,,,,2020-08-20
CH,Appenzell Ausserrhoden,AR,,,,,,2020-08-20
