country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,2684.0,23.0,,2.0,0.0,2021-05-29
CH,Schaffhausen,SH,4697.0,77.0,,,,2021-05-29
CH,Jura,JU,6953.0,98.0,,5.0,1.0,2021-05-29
CH,Zug,ZG,8345.0,121.0,,3.0,1.0,2021-05-29
CH,Schwyz,SZ,11894.0,232.0,,,,2021-05-29
CH,Basel-Stadt,BS,12784.0,204.0,,10.0,2.0,2021-05-29
CH,Grisons,GR,13384.0,191.0,,2.0,3.0,2021-05-29
CH,Neuchâtel,NE,17309.0,404.0,,10.0,2.0,2021-05-29
CH,Basel-Landschaft,BL,18035.0,218.0,,8.0,0.0,2021-05-29
CH,Thurgau,TG,18722.0,452.0,,15.0,7.0,2021-05-29
CH,Lucerne,LU,28443.0,333.0,,,,2021-05-29
CH,Fribourg,FR,32138.0,486.0,,5.0,6.0,2021-05-29
CH,Ticino,TI,33038.0,995.0,,9.0,1.0,2021-05-29
CH,Valais,VS,37763.0,671.0,,12.0,4.0,2021-05-29
CH,St. Gallen,SG,42024.0,,,,,2021-05-29
CH,Aargau,AG,47376.0,700.0,,,,2021-05-29
CH,Geneva,GE,58094.0,745.0,,23.0,5.0,2021-05-29
CH,Berne,BE,64975.0,1093.0,,,,2021-05-29
CH,Vaud,VD,83527.0,1014.0,,39.0,17.0,2021-05-29
CH,Zürich,ZH,111341.0,1403.0,,53.0,40.0,2021-05-29
CH,,,683703.0,10669.0,407908.0,381.0,146.0,2021-05-29
CH,Appenzell Innerrhoden,AI,,,,,,2021-05-29
CH,Appenzell Ausserrhoden,AR,,,,,,2021-05-29
CH,Glarus,GL,,,,-1.0,1.0,2021-05-29
CH,Obwalden,OW,,,,,,2021-05-29
CH,Solothurn,SO,,,,,,2021-05-29
CH,Uri,UR,,,,,,2021-05-29
