country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,18573.0,36.0,,0.0,0.0,2022-05-25
CH,Jura,JU,31482.0,244.0,,3.0,0.0,2022-05-25
CH,Schaffhausen,SH,32402.0,131.0,,,,2022-05-25
CH,Zug,ZG,50723.0,170.0,,5.0,0.0,2022-05-25
CH,Neuchâtel,NE,77102.0,469.0,,7.0,1.0,2022-05-25
CH,Basel-Stadt,BS,83892.0,288.0,,12.0,1.0,2022-05-25
CH,Solothurn,SO,115930.0,366.0,,4.0,0.0,2022-05-25
CH,Thurgau,TG,120715.0,684.0,,11.0,0.0,2022-05-25
CH,Basel-Landschaft,BL,126752.0,297.0,,7.0,0.0,2022-05-25
CH,Fribourg,FR,143674.0,575.0,,11.0,1.0,2022-05-25
CH,Ticino,TI,149629.0,1190.0,,37.0,0.0,2022-05-25
CH,Lucerne,LU,180232.0,,,,,2022-05-25
CH,Geneva,GE,213658.0,,,214.0,0.0,2022-05-25
CH,St. Gallen,SG,213844.0,,,7.0,1.0,2022-05-25
CH,Zürich,ZH,636974.0,1801.0,,41.0,4.0,2022-05-25
CH,,,3480350.0,13766.0,1020797.0,867.0,52.0,2022-05-25
CH,Aargau,AG,,,,,,2022-05-25
CH,Appenzell Innerrhoden,AI,,,,,,2022-05-25
CH,Appenzell Ausserrhoden,AR,,,,,,2022-05-25
CH,Berne,BE,,,,,,2022-05-25
CH,Glarus,GL,,,,,,2022-05-25
CH,Grisons,GR,,,,,,2022-05-25
CH,Obwalden,OW,,,,,,2022-05-25
CH,Schwyz,SZ,,,,,,2022-05-25
CH,Uri,UR,,,,,,2022-05-25
CH,Vaud,VD,,,,,,2022-05-25
CH,Valais,VS,,,,,,2022-05-25
