country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,599.0,15.0,,,,2020-12-11
CH,Uri,UR,1069.0,30.0,,6.0,,2020-12-11
CH,Nidwalden,NW,1109.0,10.0,,3.0,1.0,2020-12-11
CH,Obwalden,OW,1156.0,26.0,,4.0,,2020-12-11
CH,Glarus,GL,1179.0,26.0,,9.0,1.0,2020-12-11
CH,Appenzell Ausserrhoden,AR,1953.0,31.0,,11.0,2.0,2020-12-11
CH,Schaffhausen,SH,2313.0,41.0,,18.0,3.0,2020-12-11
CH,Zug,ZG,3898.0,46.0,,21.0,4.0,2020-12-11
CH,Jura,JU,3951.0,100.0,,13.0,2.0,2020-12-11
CH,Schwyz,SZ,5871.0,115.0,,,,2020-12-11
CH,Grisons,GR,6323.0,114.0,,26.0,7.0,2020-12-11
CH,Basel-Stadt,BS,6508.0,101.0,,122.0,17.0,2020-12-11
CH,Solothurn,SO,7968.0,117.0,,51.0,12.0,2020-12-11
CH,Basel-Landschaft,BL,8372.0,101.0,,55.0,7.0,2020-12-11
CH,Thurgau,TG,8885.0,141.0,,56.0,21.0,2020-12-11
CH,Neuchâtel,NE,10527.0,282.0,,86.0,10.0,2020-12-11
CH,Lucerne,LU,12778.0,148.0,,87.0,,2020-12-11
CH,Ticino,TI,18432.0,625.0,,303.0,43.0,2020-12-11
CH,Aargau,AG,21481.0,270.0,,157.0,30.0,2020-12-11
CH,Fribourg,FR,21700.0,373.0,,70.0,14.0,2020-12-11
CH,St. Gallen,SG,21891.0,,,,,2020-12-11
CH,Valais,VS,23911.0,564.0,,93.0,20.0,2020-12-11
CH,Berne,BE,33955.0,494.0,,253.0,54.0,2020-12-11
CH,Geneva,GE,38272.0,607.0,,181.0,17.0,2020-12-11
CH,Vaud,VD,52091.0,729.0,,344.0,68.0,2020-12-11
CH,Zürich,ZH,53960.0,605.0,,390.0,93.0,2020-12-11
CH,,,370152.0,6055.0,237692.0,2525.0,473.0,2020-12-11
