country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1238.0,15.0,,,,2021-06-29
CH,Obwalden,OW,2599.0,39.0,,0.0,,2021-06-29
CH,Nidwalden,NW,2737.0,23.0,,0.0,0.0,2021-06-29
CH,Glarus,GL,2807.0,78.0,,2.0,0.0,2021-06-29
CH,Uri,UR,3266.0,50.0,,1.0,,2021-06-29
CH,Schaffhausen,SH,4807.0,78.0,,0.0,1.0,2021-06-29
CH,Jura,JU,7121.0,103.0,,0.0,0.0,2021-06-29
CH,Zug,ZG,8459.0,121.0,,0.0,0.0,2021-06-29
CH,Schwyz,SZ,12329.0,238.0,,,,2021-06-29
CH,Basel-Stadt,BS,12963.0,205.0,,5.0,3.0,2021-06-29
CH,Grisons,GR,13620.0,192.0,,2.0,0.0,2021-06-29
CH,Neuchâtel,NE,17355.0,404.0,,0.0,0.0,2021-06-29
CH,Solothurn,SO,17968.0,,,,,2021-06-29
CH,Basel-Landschaft,BL,18226.0,219.0,,0.0,0.0,2021-06-29
CH,Thurgau,TG,18978.0,456.0,,5.0,0.0,2021-06-29
CH,Lucerne,LU,28917.0,334.0,,7.0,,2021-06-29
CH,Fribourg,FR,32581.0,491.0,,4.0,2.0,2021-06-29
CH,Valais,VS,38108.0,672.0,,1.0,4.0,2021-06-29
CH,St. Gallen,SG,42823.0,715.0,,2.0,1.0,2021-06-29
CH,Aargau,AG,47843.0,704.0,,4.0,1.0,2021-06-29
CH,Geneva,GE,58841.0,745.0,,4.0,1.0,2021-06-29
CH,Berne,BE,65696.0,1101.0,,4.0,4.0,2021-06-29
CH,Vaud,VD,84327.0,1019.0,,22.0,5.0,2021-06-29
CH,Zürich,ZH,112645.0,1418.0,,8.0,16.0,2021-06-29
CH,,,692361.0,10736.0,411367.0,110.0,54.0,2021-06-29
CH,Appenzell Ausserrhoden,AR,,,,,,2021-06-29
CH,Ticino,TI,,,,,,2021-06-29
