country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1785.0,17.0,,,,2021-10-15
CH,Nidwalden,NW,3407.0,25.0,,4.0,1.0,2021-10-15
CH,Obwalden,OW,3748.0,41.0,,3.0,,2021-10-15
CH,Uri,UR,4028.0,52.0,,5.0,,2021-10-15
CH,Glarus,GL,4125.0,89.0,,3.0,0.0,2021-10-15
CH,Schaffhausen,SH,6268.0,80.0,,,,2021-10-15
CH,Jura,JU,8254.0,153.0,,1.0,0.0,2021-10-15
CH,Zug,ZG,10553.0,132.0,,5.0,2.0,2021-10-15
CH,Schwyz,SZ,15909.0,251.0,,,,2021-10-15
CH,Basel-Stadt,BS,16277.0,215.0,,6.0,4.0,2021-10-15
CH,Grisons,GR,16901.0,200.0,,13.0,3.0,2021-10-15
CH,Neuchâtel,NE,20107.0,410.0,,5.0,3.0,2021-10-15
CH,Solothurn,SO,22980.0,283.0,,4.0,2.0,2021-10-15
CH,Basel-Landschaft,BL,23070.0,229.0,,8.0,0.0,2021-10-15
CH,Thurgau,TG,25552.0,493.0,,14.0,7.0,2021-10-15
CH,Ticino,TI,36316.0,1007.0,,8.0,1.0,2021-10-15
CH,Fribourg,FR,37115.0,500.0,,2.0,8.0,2021-10-15
CH,Lucerne,LU,37638.0,,,30.0,,2021-10-15
CH,Valais,VS,43211.0,679.0,,6.0,2.0,2021-10-15
CH,St. Gallen,SG,55091.0,,,13.0,7.0,2021-10-15
CH,Aargau,AG,60143.0,733.0,,18.0,11.0,2021-10-15
CH,Geneva,GE,63305.0,889.0,,64.0,6.0,2021-10-15
CH,Berne,BE,81191.0,1168.0,,,,2021-10-15
CH,Zürich,ZH,141439.0,1489.0,,36.0,33.0,2021-10-15
CH,,,837901.0,11305.0,596091.0,326.0,132.0,2021-10-15
CH,Appenzell Ausserrhoden,AR,,,,,,2021-10-15
CH,Vaud,VD,,,,,,2021-10-15
