country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,501.0,11.0,,,,2020-11-23
CH,Uri,UR,849.0,13.0,,6.0,,2020-11-23
CH,Nidwalden,NW,858.0,8.0,,4.0,3.0,2020-11-23
CH,Glarus,GL,860.0,19.0,,6.0,3.0,2020-11-23
CH,Obwalden,OW,881.0,15.0,,9.0,,2020-11-23
CH,Appenzell Ausserrhoden,AR,1405.0,20.0,,16.0,2.0,2020-11-23
CH,Schaffhausen,SH,1588.0,29.0,,19.0,3.0,2020-11-23
CH,Zug,ZG,3025.0,27.0,,21.0,4.0,2020-11-23
CH,Jura,JU,3528.0,81.0,,27.0,7.0,2020-11-23
CH,Grisons,GR,4519.0,89.0,,46.0,8.0,2020-11-23
CH,Schwyz,SZ,4709.0,91.0,,,,2020-11-23
CH,Basel-Stadt,BS,4772.0,69.0,,109.0,25.0,2020-11-23
CH,Solothurn,SO,5406.0,58.0,,-18.0,18.0,2020-11-23
CH,Basel-Landschaft,BL,5851.0,63.0,,69.0,8.0,2020-11-23
CH,Thurgau,TG,5980.0,90.0,,35.0,22.0,2020-11-23
CH,Neuchâtel,NE,9264.0,206.0,,127.0,18.0,2020-11-23
CH,Lucerne,LU,9455.0,81.0,,107.0,,2020-11-23
CH,Ticino,TI,14269.0,496.0,,347.0,35.0,2020-11-23
CH,Aargau,AG,15157.0,167.0,,139.0,28.0,2020-11-23
CH,St. Gallen,SG,15690.0,220.0,,129.0,32.0,2020-11-23
CH,Fribourg,FR,19793.0,321.0,,133.0,22.0,2020-11-23
CH,Valais,VS,21725.0,402.0,,189.0,38.0,2020-11-23
CH,Berne,BE,26426.0,370.0,,300.0,70.0,2020-11-23
CH,Geneva,GE,32318.0,657.0,,432.0,28.0,2020-11-23
CH,Zürich,ZH,40183.0,371.0,,332.0,68.0,2020-11-23
CH,Vaud,VD,46529.0,571.0,,516.0,102.0,2020-11-23
CH,,,295541.0,4545.0,236687.0,3186.0,559.0,2020-11-23
