country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1215.0,15.0,,0.0,,2021-06-09
CH,Obwalden,OW,2559.0,39.0,,0.0,,2021-06-09
CH,Nidwalden,NW,2721.0,23.0,,0.0,0.0,2021-06-09
CH,Glarus,GL,2781.0,78.0,,1.0,0.0,2021-06-09
CH,Uri,UR,3251.0,49.0,,3.0,,2021-06-09
CH,Schaffhausen,SH,4763.0,78.0,,1.0,1.0,2021-06-09
CH,Jura,JU,7061.0,117.0,,3.0,1.0,2021-06-09
CH,Zug,ZG,8396.0,121.0,,3.0,0.0,2021-06-09
CH,Schwyz,SZ,12123.0,236.0,,,,2021-06-09
CH,Basel-Stadt,BS,12905.0,205.0,,9.0,4.0,2021-06-09
CH,Grisons,GR,13502.0,192.0,,4.0,0.0,2021-06-09
CH,Neuchâtel,NE,17421.0,404.0,,6.0,0.0,2021-06-09
CH,Solothurn,SO,17855.0,,,0.0,0.0,2021-06-09
CH,Basel-Landschaft,BL,18159.0,218.0,,4.0,0.0,2021-06-09
CH,Thurgau,TG,18874.0,455.0,,10.0,4.0,2021-06-09
CH,Lucerne,LU,28775.0,,,22.0,,2021-06-09
CH,Fribourg,FR,32359.0,486.0,,5.0,3.0,2021-06-09
CH,Ticino,TI,33150.0,995.0,,2.0,0.0,2021-06-09
CH,Valais,VS,38016.0,672.0,,6.0,5.0,2021-06-09
CH,St. Gallen,SG,42569.0,711.0,,16.0,4.0,2021-06-09
CH,Aargau,AG,47658.0,704.0,,9.0,6.0,2021-06-09
CH,Geneva,GE,55120.0,745.0,,15.0,2.0,2021-06-09
CH,Berne,BE,65412.0,1099.0,,,,2021-06-09
CH,Vaud,VD,84059.0,1017.0,,43.0,13.0,2021-06-09
CH,Zürich,ZH,112098.0,1407.0,,36.0,31.0,2021-06-09
CH,,,685669.0,10720.0,409427.0,256.0,102.0,2021-06-09
CH,Appenzell Ausserrhoden,AR,,,,,,2021-06-09
