country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,1238.0,15.0,,,,2021-07-19
CH,Obwalden,OW,2617.0,39.0,,0.0,,2021-07-19
CH,Nidwalden,NW,2761.0,23.0,,0.0,0.0,2021-07-19
CH,Glarus,GL,2852.0,78.0,,1.0,0.0,2021-07-19
CH,Uri,UR,3271.0,50.0,,1.0,,2021-07-19
CH,Schaffhausen,SH,4850.0,78.0,,1.0,0.0,2021-07-19
CH,Jura,JU,7140.0,130.0,,0.0,0.0,2021-07-19
CH,Zug,ZG,8650.0,121.0,,3.0,0.0,2021-07-19
CH,Schwyz,SZ,12520.0,238.0,,,,2021-07-19
CH,Basel-Stadt,BS,13142.0,205.0,,3.0,3.0,2021-07-19
CH,Grisons,GR,13779.0,192.0,,4.0,0.0,2021-07-19
CH,Neuchâtel,NE,17566.0,404.0,,2.0,0.0,2021-07-19
CH,Solothurn,SO,18083.0,,,,,2021-07-19
CH,Basel-Landschaft,BL,18451.0,219.0,,0.0,1.0,2021-07-19
CH,Thurgau,TG,19079.0,458.0,,2.0,0.0,2021-07-19
CH,Lucerne,LU,29308.0,,,10.0,,2021-07-19
CH,Fribourg,FR,32650.0,491.0,,1.0,0.0,2021-07-19
CH,Ticino,TI,33541.0,995.0,,5.0,2.0,2021-07-19
CH,Valais,VS,38453.0,673.0,,2.0,1.0,2021-07-19
CH,St. Gallen,SG,43257.0,717.0,,3.0,2.0,2021-07-19
CH,Aargau,AG,48294.0,704.0,,4.0,1.0,2021-07-19
CH,Geneva,GE,55278.0,784.0,,56.0,1.0,2021-07-19
CH,Berne,BE,66190.0,1103.0,,2.0,3.0,2021-07-19
CH,Zürich,ZH,114199.0,1419.0,,13.0,13.0,2021-07-19
CH,,,695984.0,10810.0,413826.0,176.0,45.0,2021-07-19
CH,Appenzell Ausserrhoden,AR,,,,,,2021-07-19
CH,Vaud,VD,,,,,,2021-07-19
