country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,16720.0,61.0,,0.0,,2022-04-06
CH,Nidwalden,NW,18144.0,36.0,,5.0,1.0,2022-04-06
CH,Jura,JU,30801.0,210.0,,11.0,0.0,2022-04-06
CH,Schaffhausen,SH,31225.0,125.0,,10.0,2.0,2022-04-06
CH,Zug,ZG,48640.0,167.0,,16.0,0.0,2022-04-06
CH,Neuchâtel,NE,74595.0,459.0,,28.0,1.0,2022-04-06
CH,Basel-Stadt,BS,79587.0,281.0,,107.0,8.0,2022-04-06
CH,Solothurn,SO,112136.0,358.0,,22.0,4.0,2022-04-06
CH,Thurgau,TG,117206.0,663.0,,47.0,2.0,2022-04-06
CH,Basel-Landschaft,BL,121791.0,292.0,,31.0,3.0,2022-04-06
CH,Fribourg,FR,139870.0,565.0,,51.0,4.0,2022-04-06
CH,Ticino,TI,142134.0,1163.0,,110.0,6.0,2022-04-06
CH,Valais,VS,147405.0,814.0,,85.0,4.0,2022-04-06
CH,Lucerne,LU,176423.0,,,51.0,,2022-04-06
CH,Geneva,GE,204583.0,,,447.0,3.0,2022-04-06
CH,St. Gallen,SG,208867.0,855.0,,32.0,6.0,2022-04-06
CH,Zürich,ZH,607686.0,1771.0,,214.0,30.0,2022-04-06
CH,,,3394750.0,13595.0,1020797.0,1913.0,130.0,2022-04-06
CH,Aargau,AG,,,,91.0,2.0,2022-04-06
CH,Appenzell Innerrhoden,AI,,,,,,2022-04-06
CH,Appenzell Ausserrhoden,AR,,,,,,2022-04-06
CH,Berne,BE,,,,,,2022-04-06
CH,Glarus,GL,,,,,,2022-04-06
CH,Grisons,GR,,,,,,2022-04-06
CH,Schwyz,SZ,,,,,,2022-04-06
CH,Uri,UR,,,,,,2022-04-06
CH,Vaud,VD,,,,,,2022-04-06
