country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,2662.0,39.0,,1.0,,2021-08-02
CH,Nidwalden,NW,2804.0,23.0,,1.0,2.0,2021-08-02
CH,Glarus,GL,2939.0,78.0,,6.0,0.0,2021-08-02
CH,Uri,UR,3286.0,50.0,,0.0,,2021-08-02
CH,Schaffhausen,SH,4916.0,78.0,,1.0,1.0,2021-08-02
CH,Jura,JU,7224.0,108.0,,3.0,0.0,2021-08-02
CH,Zug,ZG,8802.0,123.0,,5.0,0.0,2021-08-02
CH,Schwyz,SZ,12702.0,238.0,,,,2021-08-02
CH,Basel-Stadt,BS,13498.0,207.0,,4.0,0.0,2021-08-02
CH,Grisons,GR,14005.0,192.0,,10.0,1.0,2021-08-02
CH,Neuchâtel,NE,17748.0,404.0,,4.0,1.0,2021-08-02
CH,Solothurn,SO,18320.0,,,,,2021-08-02
CH,Basel-Landschaft,BL,18829.0,219.0,,3.0,0.0,2021-08-02
CH,Thurgau,TG,19293.0,457.0,,6.0,0.0,2021-08-02
CH,Lucerne,LU,29824.0,,,15.0,,2021-08-02
CH,Fribourg,FR,32925.0,491.0,,0.0,0.0,2021-08-02
CH,Ticino,TI,33932.0,996.0,,7.0,3.0,2021-08-02
CH,Valais,VS,38751.0,672.0,,3.0,2.0,2021-08-02
CH,St. Gallen,SG,43723.0,718.0,,5.0,0.0,2021-08-02
CH,Aargau,AG,48863.0,705.0,,8.0,2.0,2021-08-02
CH,Geneva,GE,58888.0,745.0,,,,2021-08-02
CH,Berne,BE,67000.0,1107.0,,9.0,4.0,2021-08-02
CH,Zürich,ZH,116221.0,1421.0,,36.0,17.0,2021-08-02
CH,,,708227.0,10762.0,415354.0,198.0,57.0,2021-08-02
CH,Appenzell Innerrhoden,AI,,,,,,2021-08-02
CH,Appenzell Ausserrhoden,AR,,,,,,2021-08-02
CH,Vaud,VD,,,,,,2021-08-02
