country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,20.0,0.0,,,,2020-04-03
CH,Schaffhausen,SH,47.0,1.0,,6.0,3.0,2020-04-03
CH,Obwalden,OW,56.0,0.0,,3.0,,2020-04-03
CH,Glarus,GL,59.0,2.0,,5.0,,2020-04-03
CH,Uri,UR,62.0,1.0,,6.0,,2020-04-03
CH,Appenzell Ausserrhoden,AR,65.0,3.0,,,,2020-04-03
CH,Nidwalden,NW,79.0,,,8.0,2.0,2020-04-03
CH,Zug,ZG,138.0,2.0,,8.0,7.0,2020-04-03
CH,Jura,JU,145.0,0.0,,25.0,3.0,2020-04-03
CH,Schwyz,SZ,165.0,4.0,,,,2020-04-03
CH,Thurgau,TG,207.0,7.0,,26.0,,2020-04-03
CH,Solothurn,SO,237.0,3.0,,17.0,,2020-04-03
CH,Neuchâtel,NE,444.0,28.0,,50.0,11.0,2020-04-03
CH,Lucerne,LU,446.0,7.0,,37.0,12.0,2020-04-03
CH,St. Gallen,SG,545.0,8.0,,63.0,12.0,2020-04-03
CH,Fribourg,FR,591.0,31.0,,56.0,21.0,2020-04-03
CH,Basel-Landschaft,BL,646.0,14.0,,64.0,18.0,2020-04-03
CH,Grisons,GR,649.0,30.0,,41.0,10.0,2020-04-03
CH,Aargau,AG,673.0,15.0,,73.0,27.0,2020-04-03
CH,Basel-Stadt,BS,754.0,21.0,,93.0,16.0,2020-04-03
CH,Berne,BE,1073.0,26.0,,79.0,30.0,2020-04-03
CH,Valais,VS,1350.0,51.0,,121.0,26.0,2020-04-03
CH,Ticino,TI,2377.0,155.0,,295.0,75.0,2020-04-03
CH,Zürich,ZH,2415.0,41.0,,207.0,,2020-04-03
CH,Geneva,GE,3797.0,89.0,14733.0,334.0,65.0,2020-04-03
CH,Vaud,VD,4187.0,123.0,,323.0,73.0,2020-04-03
CH,,,21227.0,662.0,15375.0,1948.0,411.0,2020-04-03
