country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,514.0,13.0,,,,2020-11-24
CH,Nidwalden,NW,865.0,8.0,,4.0,3.0,2020-11-24
CH,Uri,UR,869.0,13.0,,8.0,,2020-11-24
CH,Glarus,GL,883.0,19.0,,7.0,1.0,2020-11-24
CH,Obwalden,OW,898.0,16.0,,10.0,,2020-11-24
CH,Appenzell Ausserrhoden,AR,1456.0,21.0,,18.0,2.0,2020-11-24
CH,Schaffhausen,SH,1633.0,30.0,,20.0,4.0,2020-11-24
CH,Zug,ZG,3068.0,27.0,,25.0,4.0,2020-11-24
CH,Jura,JU,3574.0,73.0,,28.0,6.0,2020-11-24
CH,Grisons,GR,4608.0,92.0,,43.0,7.0,2020-11-24
CH,Schwyz,SZ,4744.0,91.0,,,,2020-11-24
CH,Basel-Stadt,BS,4850.0,69.0,,112.0,24.0,2020-11-24
CH,Solothurn,SO,5524.0,60.0,,69.0,16.0,2020-11-24
CH,Basel-Landschaft,BL,6003.0,65.0,,76.0,10.0,2020-11-24
CH,Thurgau,TG,6165.0,92.0,,32.0,22.0,2020-11-24
CH,Neuchâtel,NE,9359.0,211.0,,121.0,18.0,2020-11-24
CH,Lucerne,LU,9653.0,84.0,,104.0,,2020-11-24
CH,Ticino,TI,14465.0,503.0,,337.0,38.0,2020-11-24
CH,Aargau,AG,15576.0,176.0,,148.0,26.0,2020-11-24
CH,St. Gallen,SG,16043.0,222.0,,141.0,26.0,2020-11-24
CH,Fribourg,FR,19888.0,324.0,,135.0,21.0,2020-11-24
CH,Valais,VS,21889.0,417.0,,183.0,36.0,2020-11-24
CH,Berne,BE,26894.0,381.0,,288.0,67.0,2020-11-24
CH,Geneva,GE,32717.0,569.0,,419.0,26.0,2020-11-24
CH,Zürich,ZH,40977.0,379.0,,322.0,73.0,2020-11-24
CH,Vaud,VD,46889.0,584.0,,495.0,96.0,2020-11-24
CH,,,300004.0,4539.0,236687.0,3160.0,541.0,2020-11-24
