country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,974.0,15.0,,1.0,,2021-04-26
CH,Obwalden,OW,2269.0,39.0,,2.0,,2021-04-26
CH,Nidwalden,NW,2419.0,22.0,,6.0,1.0,2021-04-26
CH,Glarus,GL,2537.0,72.0,,6.0,1.0,2021-04-26
CH,Uri,UR,2810.0,47.0,,5.0,,2021-04-26
CH,Schaffhausen,SH,4292.0,75.0,,6.0,4.0,2021-04-26
CH,Jura,JU,6349.0,107.0,,7.0,0.0,2021-04-26
CH,Zug,ZG,7880.0,116.0,,5.0,3.0,2021-04-26
CH,Schwyz,SZ,11001.0,221.0,,,,2021-04-26
CH,Basel-Stadt,BS,11771.0,198.0,,34.0,14.0,2021-04-26
CH,Grisons,GR,12661.0,184.0,,21.0,5.0,2021-04-26
CH,Neuchâtel,NE,16141.0,402.0,,20.0,4.0,2021-04-26
CH,Basel-Landschaft,BL,16786.0,217.0,,25.0,5.0,2021-04-26
CH,Thurgau,TG,17533.0,440.0,,31.0,13.0,2021-04-26
CH,Lucerne,LU,26153.0,318.0,,56.0,,2021-04-26
CH,Fribourg,FR,30513.0,476.0,,22.0,7.0,2021-04-26
CH,Ticino,TI,31941.0,984.0,,69.0,16.0,2021-04-26
CH,Valais,VS,36061.0,662.0,,30.0,5.0,2021-04-26
CH,St. Gallen,SG,39281.0,703.0,,51.0,16.0,2021-04-26
CH,Aargau,AG,44373.0,683.0,,76.0,15.0,2021-04-26
CH,Geneva,GE,55146.0,737.0,,83.0,10.0,2021-04-26
CH,Berne,BE,60923.0,1073.0,,,,2021-04-26
CH,Vaud,VD,79309.0,1002.0,,119.0,22.0,2021-04-26
CH,Zürich,ZH,105206.0,1376.0,,162.0,63.0,2021-04-26
CH,,,643513.0,10483.0,383313.0,952.0,258.0,2021-04-26
CH,Appenzell Ausserrhoden,AR,,,,,,2021-04-26
CH,Solothurn,SO,,,171951.0,,,2021-04-26
