country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,620.0,15.0,,,,2020-12-14
CH,Uri,UR,1122.0,30.0,,9.0,,2020-12-14
CH,Nidwalden,NW,1158.0,11.0,,1.0,2.0,2020-12-14
CH,Obwalden,OW,1189.0,26.0,,7.0,,2020-12-14
CH,Glarus,GL,1242.0,31.0,,9.0,0.0,2020-12-14
CH,Appenzell Ausserrhoden,AR,1998.0,31.0,,11.0,1.0,2020-12-14
CH,Schaffhausen,SH,2464.0,44.0,,15.0,4.0,2020-12-14
CH,Jura,JU,4012.0,85.0,,13.0,1.0,2020-12-14
CH,Zug,ZG,4038.0,52.0,,20.0,4.0,2020-12-14
CH,Schwyz,SZ,6205.0,116.0,,,,2020-12-14
CH,Grisons,GR,6674.0,117.0,,37.0,8.0,2020-12-14
CH,Basel-Stadt,BS,6739.0,110.0,,120.0,17.0,2020-12-14
CH,Solothurn,SO,8383.0,129.0,72123.0,61.0,14.0,2020-12-14
CH,Basel-Landschaft,BL,8956.0,113.0,,49.0,6.0,2020-12-14
CH,Thurgau,TG,9307.0,170.0,,60.0,21.0,2020-12-14
CH,Neuchâtel,NE,10688.0,289.0,,67.0,4.0,2020-12-14
CH,Lucerne,LU,13335.0,162.0,,92.0,,2020-12-14
CH,Ticino,TI,19174.0,652.0,,310.0,43.0,2020-12-14
CH,Fribourg,FR,22049.0,380.0,,73.0,14.0,2020-12-14
CH,Aargau,AG,22381.0,295.0,,179.0,30.0,2020-12-14
CH,St. Gallen,SG,22816.0,384.0,,147.0,27.0,2020-12-14
CH,Valais,VS,24159.0,490.0,,77.0,20.0,2020-12-14
CH,Berne,BE,35817.0,574.0,,279.0,55.0,2020-12-14
CH,Geneva,GE,38565.0,623.0,,178.0,20.0,2020-12-14
CH,Vaud,VD,52714.0,748.0,,342.0,67.0,2020-12-14
CH,Zürich,ZH,55863.0,655.0,,438.0,97.0,2020-12-14
CH,,,381668.0,6332.0,268883.0,2609.0,470.0,2020-12-14
