country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1401.0,,,,2020-06-17
BE,Wallonia,Namur,2359.0,,12.0,1.0,2020-06-17
BE,Flanders,VlaamsBrabant,5466.0,,15.0,4.0,2020-06-17
BE,Brussels,Brussels,6235.0,,96.0,20.0,2020-06-17
BE,Flanders,Limburg,6506.0,,31.0,6.0,2020-06-17
BE,Flanders,OostVlaanderen,6803.0,,32.0,3.0,2020-06-17
BE,Flanders,WestVlaanderen,6809.0,,52.0,8.0,2020-06-17
BE,Wallonia,Hainaut,6948.0,,29.0,3.0,2020-06-17
BE,Wallonia,Liège,6963.0,,21.0,2.0,2020-06-17
BE,Flanders,Antwerpen,8415.0,,44.0,13.0,2020-06-17
BE,Wallonia,Luxembourg,,,9.0,0.0,2020-06-17
BE,Wallonia,BrabantWallon,,,3.0,0.0,2020-06-17
