country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1842.0,,1.0,0.0,2020-08-30
BE,Wallonia,BrabantWallon,2092.0,,1.0,0.0,2020-08-30
BE,MISSING,MISSING,2133.0,,,,2020-08-30
BE,Wallonia,Namur,3089.0,,3.0,1.0,2020-08-30
BE,Flanders,VlaamsBrabant,7034.0,,16.0,8.0,2020-08-30
BE,Flanders,Limburg,7822.0,,5.0,2.0,2020-08-30
BE,Flanders,WestVlaanderen,8342.0,,13.0,0.0,2020-08-30
BE,Flanders,OostVlaanderen,8787.0,,15.0,3.0,2020-08-30
BE,Wallonia,Hainaut,8797.0,,12.0,0.0,2020-08-30
BE,Wallonia,Liège,9145.0,,25.0,10.0,2020-08-30
BE,Brussels,Brussels,10597.0,,84.0,25.0,2020-08-30
BE,Flanders,Antwerpen,15716.0,,58.0,22.0,2020-08-30
