country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,63758.0,,,,2023-04-10
BE,Wallonia,Luxembourg,127083.0,,30.0,2.0,2023-04-10
BE,Wallonia,BrabantWallon,175100.0,,23.0,0.0,2023-04-10
BE,Wallonia,Namur,205099.0,,47.0,1.0,2023-04-10
BE,Flanders,Limburg,354189.0,,79.0,4.0,2023-04-10
BE,Wallonia,Liège,425408.0,,173.0,14.0,2023-04-10
BE,Flanders,VlaamsBrabant,468746.0,,77.0,11.0,2023-04-10
BE,Brussels,Brussels,507596.0,,177.0,11.0,2023-04-10
BE,Flanders,WestVlaanderen,510942.0,,124.0,6.0,2023-04-10
BE,Wallonia,Hainaut,524594.0,,238.0,12.0,2023-04-10
BE,Flanders,OostVlaanderen,651664.0,,180.0,11.0,2023-04-10
BE,Flanders,Antwerpen,772048.0,,169.0,5.0,2023-04-10
BE,Wallonia,,,43.0,,,2023-04-10
