country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,624.0,,,,2020-04-10
BE,Wallonia,BrabantWallon,800.0,,68.0,15.0,2020-04-10
BE,Wallonia,Luxembourg,902.0,,118.0,24.0,2020-04-10
BE,Wallonia,Namur,1056.0,,187.0,51.0,2020-04-10
BE,Flanders,VlaamsBrabant,3249.0,,298.0,73.0,2020-04-10
BE,Brussels,Brussels,3304.0,,902.0,197.0,2020-04-10
BE,Wallonia,Hainaut,3558.0,,741.0,146.0,2020-04-10
BE,Flanders,WestVlaanderen,3619.0,,637.0,116.0,2020-04-10
BE,Wallonia,Liège,3665.0,,629.0,156.0,2020-04-10
BE,Flanders,Limburg,3993.0,,481.0,101.0,2020-04-10
BE,Flanders,OostVlaanderen,4019.0,,691.0,167.0,2020-04-10
BE,Flanders,Antwerpen,4085.0,,907.0,216.0,2020-04-10
