country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1424.0,,,,2020-06-24
BE,Wallonia,Luxembourg,1454.0,,8.0,0.0,2020-06-24
BE,Wallonia,BrabantWallon,1541.0,,1.0,0.0,2020-06-24
BE,Wallonia,Namur,2372.0,,7.0,0.0,2020-06-24
BE,Flanders,VlaamsBrabant,5497.0,,5.0,2.0,2020-06-24
BE,Brussels,Brussels,6314.0,,53.0,15.0,2020-06-24
BE,Flanders,Limburg,6573.0,,29.0,4.0,2020-06-24
BE,Flanders,OostVlaanderen,6842.0,,24.0,2.0,2020-06-24
BE,Flanders,WestVlaanderen,6917.0,,36.0,3.0,2020-06-24
BE,Wallonia,Liège,7021.0,,26.0,2.0,2020-06-24
BE,Wallonia,Hainaut,7027.0,,28.0,1.0,2020-06-24
BE,Flanders,Antwerpen,8521.0,,51.0,11.0,2020-06-24
