country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,14008.0,,,,2021-02-26
BE,Wallonia,Luxembourg,20601.0,,34.0,7.0,2021-02-26
BE,Wallonia,BrabantWallon,29814.0,,33.0,9.0,2021-02-26
BE,Flanders,Limburg,38313.0,,119.0,28.0,2021-02-26
BE,Wallonia,Namur,40281.0,,61.0,12.0,2021-02-26
BE,Flanders,VlaamsBrabant,58972.0,,55.0,9.0,2021-02-26
BE,Flanders,WestVlaanderen,68171.0,,244.0,42.0,2021-02-26
BE,Flanders,OostVlaanderen,82558.0,,356.0,73.0,2021-02-26
BE,Brussels,Brussels,95560.0,,280.0,61.0,2021-02-26
BE,Flanders,Antwerpen,96482.0,,251.0,53.0,2021-02-26
BE,Wallonia,Liège,105282.0,,124.0,39.0,2021-02-26
BE,Wallonia,Hainaut,115969.0,,281.0,60.0,2021-02-26
