country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1218.0,,,,2020-05-14
BE,Wallonia,Luxembourg,1352.0,,0.0,0.0,2020-05-14
BE,Wallonia,BrabantWallon,1396.0,,0.0,0.0,2020-05-14
BE,Wallonia,Namur,2217.0,,0.0,0.0,2020-05-14
BE,Flanders,VlaamsBrabant,5125.0,,0.0,0.0,2020-05-14
BE,Brussels,Brussels,5651.0,,0.0,0.0,2020-05-14
BE,Flanders,Limburg,5886.0,,0.0,0.0,2020-05-14
BE,Flanders,WestVlaanderen,6151.0,,0.0,0.0,2020-05-14
BE,Flanders,OostVlaanderen,6236.0,,0.0,0.0,2020-05-14
BE,Wallonia,Hainaut,6379.0,,0.0,0.0,2020-05-14
BE,Wallonia,Liège,6602.0,,0.0,0.0,2020-05-14
BE,Flanders,Antwerpen,7523.0,,0.0,0.0,2020-05-14
BE,Flanders,,,18.0,,,2020-05-14
