country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,62584.0,,,,2022-12-14
BE,Wallonia,Luxembourg,124880.0,,0.0,0.0,2022-12-14
BE,Wallonia,BrabantWallon,171933.0,,0.0,0.0,2022-12-14
BE,Wallonia,Namur,200727.0,,0.0,0.0,2022-12-14
BE,Flanders,Limburg,344656.0,,0.0,0.0,2022-12-14
BE,Wallonia,Liège,417707.0,,0.0,0.0,2022-12-14
BE,Flanders,VlaamsBrabant,456058.0,,0.0,0.0,2022-12-14
BE,Flanders,WestVlaanderen,492336.0,,0.0,0.0,2022-12-14
BE,Brussels,Brussels,501167.0,,0.0,0.0,2022-12-14
BE,Wallonia,Hainaut,512791.0,,0.0,0.0,2022-12-14
BE,Flanders,OostVlaanderen,630764.0,,0.0,0.0,2022-12-14
BE,Flanders,Antwerpen,750997.0,,0.0,0.0,2022-12-14
