country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1327.0,,,,2020-05-31
BE,Wallonia,Luxembourg,1396.0,,13.0,2.0,2020-05-31
BE,Wallonia,BrabantWallon,1470.0,,2.0,1.0,2020-05-31
BE,Wallonia,Namur,2316.0,,22.0,4.0,2020-05-31
BE,Flanders,VlaamsBrabant,5307.0,,17.0,2.0,2020-05-31
BE,Brussels,Brussels,5981.0,,179.0,40.0,2020-05-31
BE,Flanders,Limburg,6256.0,,68.0,15.0,2020-05-31
BE,Flanders,WestVlaanderen,6601.0,,138.0,22.0,2020-05-31
BE,Flanders,OostVlaanderen,6633.0,,92.0,20.0,2020-05-31
BE,Wallonia,Hainaut,6735.0,,85.0,9.0,2020-05-31
BE,Wallonia,Liège,6833.0,,84.0,12.0,2020-05-31
BE,Flanders,Antwerpen,8109.0,,118.0,37.0,2020-05-31
