country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1779.0,,0.0,0.0,2020-08-19
BE,Wallonia,BrabantWallon,1942.0,,0.0,0.0,2020-08-19
BE,MISSING,MISSING,1993.0,,,,2020-08-19
BE,Wallonia,Namur,2953.0,,0.0,0.0,2020-08-19
BE,Flanders,VlaamsBrabant,6614.0,,0.0,0.0,2020-08-19
BE,Flanders,Limburg,7579.0,,0.0,0.0,2020-08-19
BE,Flanders,WestVlaanderen,8151.0,,0.0,0.0,2020-08-19
BE,Wallonia,Hainaut,8402.0,,0.0,0.0,2020-08-19
BE,Flanders,OostVlaanderen,8433.0,,0.0,0.0,2020-08-19
BE,Wallonia,Liège,8790.0,,0.0,0.0,2020-08-19
BE,Brussels,Brussels,9423.0,,0.0,0.0,2020-08-19
BE,Flanders,Antwerpen,14807.0,,0.0,0.0,2020-08-19
