country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1432.0,,,,2020-06-26
BE,Wallonia,BrabantWallon,1546.0,,1.0,0.0,2020-06-26
BE,Wallonia,Namur,2374.0,,7.0,0.0,2020-06-26
BE,Flanders,VlaamsBrabant,5511.0,,12.0,2.0,2020-06-26
BE,Brussels,Brussels,6346.0,,43.0,15.0,2020-06-26
BE,Flanders,Limburg,6588.0,,31.0,5.0,2020-06-26
BE,Flanders,OostVlaanderen,6859.0,,22.0,2.0,2020-06-26
BE,Flanders,WestVlaanderen,6939.0,,26.0,3.0,2020-06-26
BE,Wallonia,Liège,7028.0,,24.0,3.0,2020-06-26
BE,Wallonia,Hainaut,7054.0,,28.0,1.0,2020-06-26
BE,Flanders,Antwerpen,8558.0,,45.0,5.0,2020-06-26
BE,Wallonia,Luxembourg,,,8.0,0.0,2020-06-26
