country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,55939.0,,,,2022-04-27
BE,Wallonia,Luxembourg,105471.0,,41.0,2.0,2022-04-27
BE,Wallonia,BrabantWallon,148265.0,,30.0,2.0,2022-04-27
BE,Wallonia,Namur,174813.0,,99.0,3.0,2022-04-27
BE,Flanders,Limburg,301939.0,,180.0,13.0,2022-04-27
BE,Wallonia,Liège,370442.0,,285.0,23.0,2022-04-27
BE,Flanders,VlaamsBrabant,390159.0,,227.0,15.0,2022-04-27
BE,Flanders,WestVlaanderen,429385.0,,335.0,17.0,2022-04-27
BE,Brussels,Brussels,443762.0,,258.0,18.0,2022-04-27
BE,Wallonia,Hainaut,449361.0,,326.0,19.0,2022-04-27
BE,Flanders,OostVlaanderen,540596.0,,391.0,20.0,2022-04-27
BE,Flanders,Antwerpen,649080.0,,369.0,18.0,2022-04-27
