country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1174.0,,,,2020-05-10
BE,Wallonia,BrabantWallon,1368.0,,25.0,7.0,2020-05-10
BE,Wallonia,Namur,2141.0,,95.0,19.0,2020-05-10
BE,Flanders,VlaamsBrabant,5023.0,,100.0,23.0,2020-05-10
BE,Brussels,Brussels,5515.0,,429.0,91.0,2020-05-10
BE,Flanders,Limburg,5747.0,,172.0,43.0,2020-05-10
BE,Flanders,WestVlaanderen,5879.0,,251.0,51.0,2020-05-10
BE,Flanders,OostVlaanderen,6099.0,,238.0,52.0,2020-05-10
BE,Wallonia,Hainaut,6219.0,,300.0,50.0,2020-05-10
BE,Wallonia,Liège,6498.0,,169.0,50.0,2020-05-10
BE,Flanders,Antwerpen,7246.0,,409.0,86.0,2020-05-10
BE,Wallonia,Luxembourg,,,34.0,5.0,2020-05-10
