country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,55091.0,,,,2022-04-12
BE,Wallonia,Luxembourg,103232.0,,43.0,3.0,2022-04-12
BE,Wallonia,BrabantWallon,145259.0,,62.0,4.0,2022-04-12
BE,Wallonia,Namur,171186.0,,114.0,5.0,2022-04-12
BE,Flanders,Limburg,294761.0,,211.0,11.0,2022-04-12
BE,Wallonia,Liège,364258.0,,317.0,19.0,2022-04-12
BE,Flanders,VlaamsBrabant,379678.0,,256.0,18.0,2022-04-12
BE,Flanders,WestVlaanderen,419031.0,,447.0,21.0,2022-04-12
BE,Brussels,Brussels,437697.0,,317.0,28.0,2022-04-12
BE,Wallonia,Hainaut,440219.0,,339.0,24.0,2022-04-12
BE,Flanders,OostVlaanderen,525739.0,,525.0,20.0,2022-04-12
BE,Flanders,Antwerpen,632618.0,,558.0,37.0,2022-04-12
