country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,2669.0,,8.0,1.0,2020-10-01
BE,MISSING,MISSING,3124.0,,,,2020-10-01
BE,Wallonia,BrabantWallon,4101.0,,9.0,3.0,2020-10-01
BE,Wallonia,Namur,4751.0,,11.0,5.0,2020-10-01
BE,Flanders,Limburg,9243.0,,25.0,6.0,2020-10-01
BE,Flanders,WestVlaanderen,10541.0,,45.0,10.0,2020-10-01
BE,Flanders,VlaamsBrabant,10802.0,,25.0,5.0,2020-10-01
BE,Flanders,OostVlaanderen,12282.0,,66.0,15.0,2020-10-01
BE,Wallonia,Hainaut,13315.0,,94.0,15.0,2020-10-01
BE,Wallonia,Liège,15088.0,,100.0,20.0,2020-10-01
BE,Brussels,Brussels,20499.0,,245.0,49.0,2020-10-01
BE,Flanders,Antwerpen,22826.0,,145.0,27.0,2020-10-01
