country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,23873.0,,,,2021-09-17
BE,Wallonia,Luxembourg,33751.0,,22.0,5.0,2021-09-17
BE,Wallonia,BrabantWallon,46752.0,,9.0,4.0,2021-09-17
BE,Wallonia,Namur,62952.0,,16.0,7.0,2021-09-17
BE,Flanders,Limburg,68373.0,,24.0,7.0,2021-09-17
BE,Flanders,VlaamsBrabant,96475.0,,24.0,9.0,2021-09-17
BE,Flanders,WestVlaanderen,107078.0,,50.0,12.0,2021-09-17
BE,Flanders,OostVlaanderen,137426.0,,64.0,24.0,2021-09-17
BE,Wallonia,Liège,145323.0,,118.0,34.0,2021-09-17
BE,Flanders,Antwerpen,160181.0,,83.0,29.0,2021-09-17
BE,Brussels,Brussels,162859.0,,227.0,66.0,2021-09-17
BE,Wallonia,Hainaut,170124.0,,76.0,16.0,2021-09-17
