country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,54496.0,,,,2022-04-04
BE,Wallonia,Luxembourg,101564.0,,59.0,3.0,2022-04-04
BE,Wallonia,BrabantWallon,142925.0,,42.0,3.0,2022-04-04
BE,Wallonia,Namur,168996.0,,85.0,7.0,2022-04-04
BE,Flanders,Limburg,288972.0,,234.0,9.0,2022-04-04
BE,Wallonia,Liège,360318.0,,199.0,12.0,2022-04-04
BE,Flanders,VlaamsBrabant,370858.0,,280.0,27.0,2022-04-04
BE,Flanders,WestVlaanderen,410274.0,,495.0,31.0,2022-04-04
BE,Brussels,Brussels,432880.0,,263.0,26.0,2022-04-04
BE,Wallonia,Hainaut,434386.0,,291.0,17.0,2022-04-04
BE,Flanders,OostVlaanderen,513855.0,,545.0,19.0,2022-04-04
BE,Flanders,Antwerpen,618738.0,,575.0,31.0,2022-04-04
